# time, vmax, integral, width, baseline, dt
16.713795,146.399994,3217.759766,29.219345,2.600000,0.076227
16.940981,147.600006,3113.416748,27.965820,2.400000,0.227186
16.999453,149.857147,6440.331543,60.641663,1.142857,0.058472
17.055510,143.728577,6096.576172,61.235832,2.271429,0.056057
17.290537,143.728577,6250.011230,61.075668,2.271429,0.235027
17.658293,135.585709,6066.171387,61.760132,2.414286,0.367756
17.689821,148.828568,5429.873047,48.802620,2.171429,0.031528
17.721382,149.528564,6374.626953,60.850006,2.471429,0.031561
17.867973,132.228577,5909.022949,62.324303,1.771429,0.146591
18.009384,143.342850,2945.431885,26.931870,2.657143,0.141411
18.213322,151.457138,6341.547852,59.080391,2.542857,0.203938
18.305702,151.671432,5589.684570,48.893578,2.328571,0.092381
18.330004,143.657150,6328.714844,61.021027,2.342857,0.024302
18.790159,116.057144,5418.615723,62.519112,1.942857,0.460155
19.223728,140.928574,6184.782715,61.079163,2.071429,0.433569
19.269396,138.885712,2978.685059,28.971664,2.114286,0.045668
19.272888,152.814285,6389.315430,59.448997,2.185714,0.003492
19.433741,152.728577,6424.470215,59.975563,2.271429,0.160852
19.554808,130.600006,5903.816895,61.454773,2.400000,0.121067
19.854403,108.957146,1471.442627,15.978752,2.042857,0.299595
19.915016,150.928574,3296.953125,28.800003,2.071429,0.060614
20.263807,129.014282,5883.045410,62.532005,1.985714,0.348791
20.547142,134.014282,5876.405762,60.855072,2.985714,0.283335
20.882322,147.114288,3052.492676,25.976006,1.885714,0.335180
21.262184,154.671432,6422.337891,58.478546,1.328571,0.379862
21.445520,140.800003,2981.710449,27.399277,2.200000,0.183336
21.527767,123.842857,5572.350586,59.965607,2.157143,0.082247
21.587130,122.557144,5784.335938,62.537003,2.442857,0.059362
21.638256,147.685715,3247.062256,28.428337,2.314286,0.051126
21.825499,126.500000,5944.045410,62.345230,1.500000,0.187243
21.895645,144.985718,3316.911133,29.426231,2.014286,0.070147
21.931334,154.414291,3640.670410,29.529991,1.585714,0.035688
22.090864,125.328575,5902.766602,61.934235,1.671429,0.159531
22.534739,155.171432,3769.286133,31.456665,1.828571,0.443874
22.688866,149.685715,6475.258301,60.361671,2.314286,0.154127
22.849604,134.542862,5921.326172,61.034462,2.457143,0.160738
23.127180,120.857140,5742.066895,62.180000,2.142857,0.277576
23.494251,144.042862,6312.260742,61.493668,1.957143,0.367071
23.647861,149.000000,6223.797852,59.028328,2.000000,0.153610
23.738796,154.785721,6460.966797,58.481667,2.214286,0.090935
24.143757,143.885712,6293.639648,60.703995,1.114286,0.404961
24.778795,151.528564,6439.719727,58.903160,2.471429,0.635038
24.991104,136.914291,6162.968750,61.694153,2.085714,0.212309
25.332947,151.714279,4033.987549,34.909096,2.285714,0.341843
25.383648,120.500000,5778.025391,62.005676,2.500000,0.050701
25.394159,144.857147,3832.114258,33.775749,2.142857,0.010511
25.482914,150.971436,6255.412109,59.070000,2.028571,0.088755
25.685631,147.000000,6337.309570,60.219223,2.000000,0.202717
25.907385,146.457138,6294.568848,59.347336,2.542857,0.221754
26.164164,149.514282,3918.905273,32.915009,2.485714,0.256779
26.384396,127.257141,5805.618652,62.259636,1.742857,0.220232
26.777327,145.728577,6293.284668,60.731285,2.271429,0.392931
26.802666,130.842850,5970.619141,62.397499,2.157143,0.025339
26.906954,142.914291,2810.212402,25.679993,2.085714,0.104288
27.070356,132.642853,5968.411133,61.967041,2.357143,0.163403
27.071608,122.914284,5849.197754,62.177338,2.085714,0.001251
27.313759,139.957138,6126.456055,61.224174,2.042857,0.242151
27.343796,151.228577,3550.373535,31.191673,1.771429,0.030037
27.375795,151.814285,6510.684570,60.020874,2.185714,0.032000
27.401241,195.300003,3784.271240,26.113007,1.700000,0.025446
27.767681,145.642853,6348.998047,61.132378,2.357143,0.366440
28.343634,129.442856,6017.378906,62.597610,1.557143,0.575953
28.656385,148.728577,6332.149414,60.621429,2.271429,0.312752
28.862959,129.842850,5984.858887,62.135498,2.157143,0.206573
28.907337,151.528564,3439.391113,30.023338,2.471429,0.044378
28.970009,123.928574,5739.854004,60.130760,2.071429,0.062672
28.975615,151.528564,5542.925781,48.814659,2.471429,0.005606
29.681974,131.585709,5888.993652,61.999695,2.414286,0.706360
29.797892,118.942856,5719.840820,62.385155,2.057143,0.115917
29.967630,120.942856,5762.536133,60.046539,2.057143,0.169739
30.157387,142.657150,3043.735840,27.131668,2.342857,0.189756
30.253609,152.114288,6254.255859,58.876190,1.885714,0.096222
30.306681,151.028564,6393.333496,60.052567,1.971429,0.053072
30.801765,152.471436,6229.356445,58.197617,2.528571,0.495085
30.949030,153.242859,3907.487061,33.256668,2.757143,0.147264
31.073610,156.985718,6329.082031,57.207657,3.014286,0.124580
31.192322,148.514282,6326.075195,59.739998,1.485714,0.118711
31.267881,120.000000,5627.040039,62.711121,2.000000,0.075560
31.280632,121.985718,5617.467285,59.127159,2.014286,0.012751
31.508316,146.971436,3835.876465,33.075157,2.028571,0.227684
31.578819,146.828568,6345.038574,61.224045,2.171429,0.070503
31.841356,150.657150,3597.910400,31.830605,2.342857,0.262537
31.916042,148.542862,6423.307617,60.123138,1.457143,0.074686
32.112511,143.057144,3036.548584,26.546669,1.942857,0.196468
32.931023,153.928574,6434.337891,60.297615,2.071429,0.818512
33.549400,151.057144,3799.338867,32.224998,1.942857,0.618378
33.854614,143.242859,6223.915039,60.493164,1.757143,0.305214
33.986336,152.271423,6371.245605,59.424004,2.728571,0.131721
34.206718,143.057144,6359.576660,61.238770,1.942857,0.220383
34.501663,151.785721,6477.472656,59.566666,2.214286,0.294945
34.595737,147.157150,6158.502930,59.322952,1.842857,0.094074
34.693275,157.057144,5739.002930,50.068336,1.942857,0.097538
34.861946,106.557144,1344.448120,15.807747,2.442857,0.168671
34.976391,152.628571,6427.608887,60.023994,2.371428,0.114445
34.993919,129.785721,5980.017090,61.796799,1.214286,0.017529
35.263081,145.728577,2816.622559,25.330193,2.271429,0.269161
35.388737,152.128571,5605.018066,49.033577,2.871428,0.125656
35.406975,122.442856,5890.405762,62.388359,1.557143,0.018238
35.998226,153.199997,4920.337891,41.832970,1.800000,0.591251
36.099144,132.142853,6058.071777,61.875000,2.857143,0.100918
36.207890,147.742859,6286.530762,60.743332,2.257143,0.108746
36.469349,153.885712,6341.679688,59.027046,2.114286,0.261459
36.954487,152.699997,3882.057129,34.201302,2.300000,0.485138
37.007610,128.585709,5966.850098,62.108643,1.414286,0.053123
37.110794,147.714279,6360.327637,60.333336,2.285714,0.103184
37.312103,154.814285,3372.867920,28.047501,2.185714,0.201309
37.473011,150.728577,6336.328125,59.254944,2.271429,0.160908
37.875546,150.214279,6271.952637,59.041534,1.785714,0.402534
38.267487,151.471436,3296.967285,29.509995,2.528571,0.391941
38.341232,117.242859,5612.814453,61.520996,1.757143,0.073746
38.419804,154.928574,6295.546875,58.270828,2.071429,0.078571
38.510979,146.671432,6343.272461,60.468307,2.328571,0.091175
39.051643,125.957146,5773.622559,62.407425,2.042857,0.540665
39.063164,131.971436,5995.732422,62.066536,2.028571,0.011520
39.152294,147.014282,3282.837646,28.107834,1.985714,0.089130
39.303894,151.199997,6480.519531,60.090660,1.800000,0.151600
39.337734,126.542854,5852.267090,62.283684,2.457143,0.033840
39.487892,144.114288,6356.790039,60.951385,1.885714,0.150158
39.540108,130.600006,6032.773926,61.855003,1.400000,0.052216
39.663872,120.642860,5705.824219,61.894554,2.357143,0.123764
39.665318,152.614288,5699.146973,49.698898,1.385714,0.001446
39.813858,152.457138,6391.085938,58.925331,2.542857,0.148540
39.824390,144.242859,3153.739258,28.536728,1.757143,0.010532
39.884274,129.414291,5785.882324,60.200493,1.585714,0.059883
40.090450,148.685715,6385.195312,60.452003,2.314286,0.206177
40.176411,155.185715,6319.275879,58.913666,2.814286,0.085960
40.287296,153.257141,5785.673340,51.396660,1.742857,0.110886
40.322147,144.685715,6206.934082,59.375893,2.314286,0.034851
40.396851,153.114288,6427.418457,58.981323,1.885714,0.074703
40.509148,151.328568,6503.932129,59.983330,1.671429,0.112297
40.641705,123.571426,5560.648438,60.690918,2.428571,0.132557
40.646980,123.457146,5817.250000,62.344933,1.542857,0.005276
40.671860,150.800003,5558.756348,49.459999,2.200000,0.024879
40.731949,147.485718,5696.261230,51.226662,1.514286,0.060089
40.775162,145.928574,2985.805664,27.226791,2.071429,0.043213
41.566673,140.842850,2742.891602,25.417160,2.157143,0.791512
41.648979,129.857147,2031.248413,17.618179,2.142857,0.082306
42.077568,150.428574,6335.171875,60.236671,2.571429,0.428589
42.344391,124.699997,5787.028320,62.377724,2.300000,0.266823
42.420036,151.000000,3584.672607,29.316666,2.000000,0.075645
42.571728,149.585709,6268.399902,60.132339,2.414286,0.151691
42.888432,153.514282,6354.671875,59.990479,2.485714,0.316704
42.913509,146.585709,6258.633301,61.097626,2.414286,0.025078
42.936455,144.228577,6034.492676,59.507690,1.771429,0.022945
43.041759,153.057144,6389.214355,59.295227,1.942857,0.105305
43.469913,125.528572,5787.340820,62.213165,2.471429,0.428154
43.592632,130.514282,5822.123047,61.532127,2.485714,0.122719
43.608356,153.928574,6255.317871,57.702385,2.071429,0.015724
43.661537,152.899994,5621.273438,49.507507,2.100000,0.053181
44.018791,161.699997,6467.648926,58.517342,2.300000,0.357254
44.279892,148.757141,3148.175537,25.789856,1.242857,0.261101
44.528358,150.242859,6342.607422,59.969048,1.757143,0.248466
44.545265,121.500000,5606.535156,61.357948,2.500000,0.016907
44.625710,119.614288,5662.724121,60.755058,1.385714,0.080444
44.731876,129.514282,5600.614258,59.630997,1.485714,0.106167
45.596485,144.142853,2861.731689,26.221664,2.857143,0.864609
45.863358,143.085709,6212.436035,61.013329,1.914286,0.266872
46.219669,149.628571,3177.213135,28.666428,3.371428,0.356312
47.160866,150.814285,6238.992188,59.940430,2.185714,0.941196
47.333908,152.842850,6354.256348,58.188095,2.157143,0.173042
47.423954,123.300003,5781.319824,62.943481,1.700000,0.090046
47.437542,144.128571,6075.466797,60.302162,2.871428,0.013588
47.497681,148.328568,6304.873535,59.393661,1.671429,0.060139
47.695763,145.871429,2999.689697,27.742043,2.128572,0.198082
47.769527,134.857147,6048.601074,61.266663,2.142857,0.073765
47.847706,145.328568,6306.979492,59.568748,1.671429,0.078178
48.161545,121.814285,5713.663086,62.567497,2.185714,0.313839
48.359882,149.199997,6219.429199,59.171280,1.800000,0.198338
48.584103,151.785721,5453.576660,47.761360,1.214286,0.224220
48.623859,151.285721,6274.870605,59.499992,1.714286,0.039757
48.733887,143.057144,6151.490234,61.129669,1.942857,0.110027
48.739262,145.557144,6133.629395,59.427292,2.442857,0.005375
49.089924,141.171432,2941.564209,27.984001,1.828571,0.350662
49.375996,125.928574,5903.903320,60.787506,2.071429,0.286072
49.439980,151.100006,6365.644043,60.522148,1.900000,0.063984
49.584980,144.942856,6251.025391,60.698326,2.057143,0.145000
49.707180,149.271423,6242.689453,60.980995,1.728571,0.122200
49.924759,150.442856,6351.011719,58.742188,1.557143,0.217579
50.049725,153.428574,6267.445312,58.357140,1.571429,0.124966
50.097294,144.085709,6105.214844,58.848343,1.914286,0.047569
50.118336,146.871429,5452.211426,49.512833,1.128571,0.021042
50.394646,155.771423,6346.338379,59.276009,1.228571,0.276310
50.757366,127.771431,5842.961914,61.924667,2.228571,0.362720
51.297455,125.571426,5998.350098,62.138329,1.428571,0.540089
51.428638,125.285713,5678.876465,62.094551,1.714286,0.131184
51.481377,151.057144,6242.549805,58.945526,1.942857,0.052738
51.821243,147.742859,6163.549316,59.804588,2.257143,0.339867
51.878883,149.699997,6329.205078,60.217674,2.300000,0.057640
51.909756,143.842850,6192.927734,59.911659,2.157143,0.030872
51.979347,129.042862,5809.693359,61.682953,1.957143,0.069592
52.072884,130.985718,6068.114746,61.950127,2.014286,0.093536
52.222130,152.714279,3323.022217,27.572861,2.285714,0.149246
52.446678,151.585709,6394.356934,60.621429,1.414286,0.224548
52.723495,148.800003,6350.530762,59.373329,2.200000,0.276817
52.835281,136.457138,6020.816895,61.879990,2.542857,0.111786
52.991100,150.785721,6252.831543,58.040833,2.214286,0.155819
53.018620,123.585716,5810.483887,62.294159,2.414286,0.027519
53.725105,120.571426,5700.425293,63.266663,2.428571,0.706486
53.872707,150.442856,6234.770508,58.768875,2.557143,0.147602
53.985916,136.371429,6147.453613,62.060776,1.628571,0.113209
54.089134,151.085709,3274.276611,28.091423,1.914286,0.103218
54.154114,122.314285,5429.800781,60.688637,2.685714,0.064980
54.172737,129.985718,5892.742188,62.177048,2.014286,0.018623
54.304115,124.857140,5859.978027,62.661819,2.142857,0.131378
54.351315,160.928574,5614.242188,48.329170,2.071429,0.047199
54.461517,150.285721,6309.027832,60.069046,2.714286,0.110203
54.477768,130.542862,6030.842285,62.801453,2.457143,0.016251
54.696945,147.028564,3757.099854,34.306664,1.971429,0.219177
54.719696,154.942856,6471.313965,59.696388,2.057143,0.022751
55.009552,149.642853,5649.811035,49.991074,2.357143,0.289856
55.030972,150.757141,6408.240234,59.550163,2.242857,0.021420
55.192169,150.842850,6399.720215,60.218864,2.157143,0.161198
55.204056,150.071426,3677.943848,32.262489,1.928571,0.011887
55.599468,153.771423,5594.326172,49.126823,2.228571,0.395412
55.686653,147.557144,3264.005371,29.438339,1.442857,0.087185
55.830956,156.785721,3477.066406,29.041664,2.214286,0.144302
55.918163,150.071426,6404.204590,60.178329,1.928571,0.087208
56.217224,136.399994,6096.443359,62.319336,1.600000,0.299061
56.247414,151.928574,6294.266113,58.360001,2.071429,0.030190
56.265991,150.857147,6406.722656,59.571434,2.142857,0.018578
56.283508,149.671432,6344.656738,59.338669,2.328571,0.017517
56.320171,153.257141,6350.454590,58.185722,1.742857,0.036663
56.381508,143.199997,6238.354004,59.434669,2.800000,0.061337
56.422226,153.399994,3114.674805,26.685707,2.600000,0.040718
56.548237,153.928574,6417.354980,59.495842,2.071429,0.126011
56.701828,150.942856,6344.178711,60.253998,3.057143,0.153591
56.784729,148.585709,6230.708496,59.930946,2.414286,0.082901
56.814171,157.071426,6302.892578,58.011909,1.928571,0.029442
56.820728,154.242859,6403.166504,59.093002,1.757143,0.006557
57.031010,149.971436,6278.966309,58.844330,2.028571,0.210281
57.080399,154.571426,6450.067871,58.556190,2.428571,0.049389
57.144089,155.614288,6476.354004,59.783661,2.385714,0.063690
57.149239,152.285721,6451.272949,60.166664,1.714286,0.005150
57.468075,150.328568,6292.304199,58.981522,1.671429,0.318836
58.038399,142.457138,3135.667969,27.989990,1.542857,0.570324
58.080269,102.771431,1995.079224,23.585426,2.228571,0.041870
58.393608,152.685715,6315.329590,59.538673,2.314286,0.313339
58.472912,151.800003,6447.141602,59.412849,2.200000,0.079304
58.584724,138.757141,6058.637695,60.736801,2.242857,0.111813
58.632053,153.614288,6603.410645,58.923668,1.385714,0.047329
58.700607,151.957138,3738.940186,32.379387,2.042857,0.068554
58.851921,152.100006,6345.063965,59.976334,2.900000,0.151314
58.876266,148.114288,5693.291992,51.055069,1.885714,0.024345
58.900494,150.971436,6296.831055,59.248001,2.028571,0.024227
59.133923,102.485718,1927.014282,22.565491,2.514286,0.233429
59.229080,148.685715,6264.547363,60.194283,2.314286,0.095158
59.254421,124.400002,5929.192383,62.514183,1.600000,0.025341
59.546295,158.742859,6433.917480,57.561325,2.257143,0.291874
59.647728,137.128571,6038.794922,60.856529,2.871428,0.101433
59.869583,137.257141,2773.881348,25.439339,1.742857,0.221855
59.886944,129.857147,6101.782715,62.404999,2.142857,0.017361
59.948559,156.785721,6415.262207,59.133339,2.214286,0.061615
60.214485,151.928574,3330.700928,28.149162,2.071429,0.265926
60.354099,152.942856,3633.895508,29.944847,2.057143,0.139614
60.425068,152.885712,6454.371094,59.804657,2.114286,0.070969
60.548233,149.314285,3401.396240,30.871994,2.685714,0.123165
60.557880,152.228577,6406.929199,60.419998,2.771429,0.009647
60.599354,152.885712,6427.122070,58.991135,2.114286,0.041473
60.650394,147.414291,6415.332520,60.880836,1.585714,0.051041
60.653030,127.699997,5846.266113,62.293823,3.300000,0.002636
60.693050,150.842850,6325.156250,59.071053,2.157143,0.040020
60.876984,151.899994,6441.884766,59.332504,2.100000,0.183933
61.083618,151.385712,5644.921387,48.826195,2.614286,0.206635
61.600449,152.899994,6281.083984,58.232971,2.100000,0.516830
61.613865,147.014282,3264.014648,28.175575,1.985714,0.013416
61.720058,129.000000,5861.363281,60.558571,2.000000,0.106194
61.832111,135.971436,6134.254395,61.784340,2.028571,0.112053
62.334732,153.300003,3636.641113,31.103333,1.700000,0.502621
62.368729,150.557144,6485.749023,60.957672,1.442857,0.033997
62.574776,134.500000,6040.729980,61.986313,2.500000,0.206047
62.691517,153.514282,6405.195312,60.540672,2.485714,0.116741
62.704609,155.342850,6146.478027,55.269997,1.657143,0.013092
62.858391,151.214279,6545.609863,60.379166,1.785714,0.153782
63.017395,152.100006,3254.083496,28.658669,1.900000,0.159004
63.162586,150.971436,6425.801758,59.780830,2.028571,0.145191
63.336452,152.699997,3609.187256,31.370148,2.300000,0.173866
63.784302,155.771423,6189.020020,57.294281,2.228571,0.447849
63.787956,143.771423,2996.813477,27.826660,2.228571,0.003654
63.990982,152.157150,6489.571777,59.619003,1.842857,0.203026
64.313118,153.614288,6477.724609,59.491989,1.385714,0.322136
64.580025,153.042862,5669.945312,50.110420,1.957143,0.266907
64.780174,151.142853,6302.117188,58.479996,1.857143,0.200150
65.187813,154.142853,6363.863770,60.131424,1.857143,0.407639
65.307358,128.157150,5995.722656,61.852432,1.842857,0.119545
65.331894,153.114288,6445.426758,58.981323,1.885714,0.024536
65.868881,150.600006,6405.817383,60.699081,2.400000,0.536987
66.236603,154.014282,4905.455566,41.548424,1.985714,0.367722
66.310631,150.457138,6413.445801,60.077942,2.542857,0.074028
66.787621,148.457138,6408.368652,59.748009,2.542857,0.476990
67.047035,149.600006,5497.397949,48.025444,2.400000,0.259415
67.390884,151.028564,6441.017090,59.676498,1.971429,0.343849
67.459015,152.357147,6235.186523,58.722435,1.642857,0.068130
67.465042,150.885712,3733.849121,32.859001,2.114286,0.006027
67.496246,121.742859,5627.376953,60.181290,2.257143,0.031204
67.623734,144.171432,6427.716309,61.112007,1.828571,0.127487
67.673615,148.185715,3693.973633,32.993332,2.814286,0.049881
67.806198,134.899994,6014.927246,59.334465,2.100000,0.132584
67.813454,135.500000,6111.354004,61.416664,1.500000,0.007256
67.844360,153.614288,6244.224609,58.407997,2.385714,0.030907
68.280693,152.485718,6407.584473,59.295235,2.514286,0.436333
68.585175,148.842850,6267.822754,59.537170,2.157143,0.304482
68.932449,137.814285,6070.419922,61.421425,2.185714,0.347275
69.010002,176.585709,5565.500000,44.875671,2.414286,0.077553
69.158905,139.257141,6127.273926,59.764839,1.742857,0.148903
69.470581,135.114288,6076.905762,62.376007,1.885714,0.311676
69.672485,161.914291,6290.562988,53.663704,2.085714,0.201904
69.697105,125.785713,5843.476562,62.142151,2.214286,0.024620
69.700890,123.400002,5783.972656,61.703941,1.600000,0.003784
69.751167,131.871429,6191.610840,62.754997,2.128572,0.050278
69.865730,143.171432,3155.262939,28.479004,2.828571,0.114563
69.880768,163.100006,6465.416016,58.130852,1.900000,0.015038
69.903854,149.157150,6194.917480,56.019226,1.842857,0.023087
70.038704,149.785721,3461.775146,30.490829,2.214286,0.134850
70.119087,126.800003,5915.770996,62.635155,2.200000,0.080383
70.211784,152.171432,6352.161133,58.052383,1.828571,0.092697
70.343231,140.014282,2821.614746,26.819496,1.985714,0.131447
70.346611,151.671432,3693.018311,32.903282,2.328571,0.003380
70.418396,157.199997,6438.464844,58.580002,2.800000,0.071785
70.485275,131.100006,6177.579590,62.934830,1.900000,0.066879
70.556213,149.357147,6358.578125,60.395004,2.642857,0.070938
70.735886,156.057144,5793.802734,49.893333,1.942857,0.179672
70.762611,134.600006,6042.060547,61.392136,2.400000,0.026726
70.808800,156.128571,6324.466797,58.307137,2.871428,0.046188
70.991325,150.785721,5826.956543,52.886307,2.214286,0.182526
71.125633,130.199997,6000.748047,61.436432,1.800000,0.134308
71.129951,151.100006,3893.740967,33.823997,1.900000,0.004318
71.304482,148.728577,3022.645996,26.830467,2.271429,0.174530
71.544556,152.785721,6364.600098,58.941895,2.214286,0.240074
71.659683,150.742859,6440.592285,59.888000,2.257143,0.115128
72.081779,149.271423,3881.552246,34.163330,2.728571,0.422096
72.305298,152.671432,5669.702637,49.482506,2.328571,0.223518
72.409492,152.471436,6596.839355,60.769043,1.528571,0.104195
72.640808,147.928574,6349.693848,60.392860,2.071429,0.231316
72.742516,151.014282,6397.388184,59.965668,1.985714,0.101707
72.862862,151.142853,6371.960938,60.353333,1.857143,0.120346
73.169548,155.057144,5194.448730,43.919762,1.942857,0.306686
73.460274,150.228577,3642.188965,32.578659,1.771429,0.290726
73.736115,142.971436,6338.212891,59.269989,2.028571,0.275841
73.738174,122.428574,5634.387207,60.839996,1.571429,0.002060
73.999878,153.585709,6428.310059,59.981285,2.414286,0.261703
74.154884,158.671432,5605.643066,49.216331,1.328571,0.155006
74.161797,154.557144,6448.512207,59.420761,1.442857,0.006912
74.370483,150.542862,6366.354492,59.685707,2.457143,0.208687
74.377388,146.842850,3259.968994,28.662498,2.157143,0.006905
74.422409,150.071426,6394.404297,60.666069,1.928571,0.045021
74.560829,156.614288,5672.916992,49.888092,2.385714,0.138420
75.236710,150.428574,3215.292969,28.349998,2.571429,0.675880
75.634117,121.000000,5682.020020,62.418175,2.000000,0.397408
75.691956,127.800003,5868.125977,61.887497,2.200000,0.057838
75.739700,129.100006,6008.931152,61.348618,1.900000,0.047745
75.822479,142.214279,3223.641846,28.805832,1.785714,0.082779
75.946266,153.185715,4005.755127,34.171272,1.814286,0.123787
75.965698,138.014282,6126.316895,62.199692,1.985714,0.019432
75.970879,145.242859,6361.056152,59.568222,1.757143,0.005180
75.975449,148.471436,6068.102051,58.150330,1.528571,0.004570
76.001755,146.100006,6347.348633,61.259392,1.900000,0.026306
76.243011,149.842850,6220.919922,59.050117,2.157143,0.241257
76.935509,151.271423,6420.650879,60.586472,2.728571,0.692497
77.318054,146.257141,3049.179688,26.983269,1.742857,0.382545
