# time, vmax, integral, width, baseline, dt
7.356977,193.885712,5274.880371,33.887062,2.114286,0.190567
7.429130,176.742859,3451.105957,25.762993,2.257143,0.072153
7.921592,143.771423,2860.688965,24.745003,2.228571,0.492462
8.152971,117.385712,2476.649658,24.577087,2.614286,0.231380
8.245932,199.457138,6788.042480,44.955315,1.542857,0.092960
8.496687,194.857147,6518.971191,44.937248,3.142857,0.250755
8.497739,192.485718,7047.159180,49.334557,2.514286,0.001052
8.577068,190.914291,6549.919434,45.245262,2.085714,0.079329
8.811783,107.971428,2286.571777,24.668060,2.028571,0.234715
8.870977,195.971436,6559.683594,44.437508,2.028571,0.059195
8.927812,194.342850,7053.788574,48.772766,1.657143,0.056834
8.964215,131.528564,2697.236572,24.408699,1.471429,0.036404
9.119747,121.414284,2407.519531,23.608047,2.585714,0.155532
9.146244,194.585709,6493.060547,44.699326,3.414286,0.026497
9.522287,195.300003,7021.478516,48.378189,2.700000,0.376043
9.875854,194.557144,6683.868164,45.818405,2.442857,0.353567
10.022748,195.957138,6257.342285,42.619492,2.042857,0.146894
10.074183,191.328568,7012.998047,49.922745,2.671429,0.051435
10.179409,193.399994,6592.265625,44.859108,2.600000,0.105227
10.377838,197.871429,6631.223145,44.170380,2.128572,0.198429
10.753041,193.671432,7122.342773,49.872879,2.328571,0.375203
10.825832,202.814285,7007.301758,47.465500,2.185714,0.072791
10.852970,195.485718,6584.037598,45.387894,2.514286,0.027138
11.057968,133.114288,2642.170166,24.196075,1.885714,0.204998
11.064283,169.571426,3531.609619,26.373802,2.428571,0.006315
11.130059,194.942856,6816.210938,48.000336,2.057143,0.065776
11.408498,199.142853,7092.590820,48.683334,1.857143,0.278439
11.580436,195.714279,7046.984375,49.022057,2.285714,0.171938
11.605992,132.128571,2587.776611,23.789162,1.871429,0.025557
11.618602,201.285721,6591.029297,43.857506,2.714286,0.012609
11.750137,197.000000,7019.860840,47.569855,2.000000,0.131536
12.004787,169.842850,3508.055176,25.964050,2.157143,0.254650
12.905500,156.885712,3079.021973,25.561241,3.114286,0.900713
13.002713,95.571426,2017.605957,24.514290,2.428571,0.097213
13.417718,110.971428,2401.990479,24.533188,2.028571,0.415005
13.605486,198.571426,7038.813477,48.111115,2.428571,0.187768
13.827615,197.471436,5783.723633,37.427223,2.528571,0.222129
14.247343,199.657150,6548.837402,43.450127,2.342857,0.419728
14.404747,193.628571,5512.927246,36.168114,2.371428,0.157404
14.460564,194.442856,7023.495605,47.797638,2.557143,0.055817
14.640270,195.985718,6714.129883,45.615799,2.014286,0.179707
14.682088,200.199997,7012.637695,48.134438,1.800000,0.041818
14.709487,197.028564,6686.514648,44.948532,1.971429,0.027399
14.763165,200.699997,5794.501953,36.731781,2.300000,0.053678
14.821257,174.614288,3626.077148,26.670174,2.385714,0.058092
15.257851,193.114288,7085.774414,50.252228,1.885714,0.436594
15.290947,140.657150,2758.627686,24.466660,2.342857,0.033096
15.874688,195.771423,5623.890137,36.712677,3.228571,0.583741
16.075600,196.914291,6701.596680,44.867645,2.085714,0.200912
16.285498,198.171432,6663.454590,45.286659,2.828571,0.209898
16.842373,113.585716,2363.602295,24.911995,2.414286,0.556875
16.858719,196.800003,6684.069824,45.126663,2.200000,0.016346
16.886246,194.514282,5875.432129,37.766586,1.485714,0.027527
17.129843,192.228577,7079.060547,49.003899,1.771429,0.243597
17.246967,197.828568,6640.118164,45.452385,3.171429,0.117125
17.278898,189.742859,6594.533691,45.665436,2.257143,0.031931
17.376278,192.985718,6628.748047,45.070557,2.014286,0.097380
17.474602,107.714287,1198.208252,13.933342,3.285714,0.098324
17.528959,182.185715,6522.844238,47.232025,2.814286,0.054358
17.959488,196.957138,6696.709473,44.396217,2.042857,0.430529
18.967888,164.857147,3269.166992,25.515549,2.142857,1.008400
18.983711,195.785721,7058.479492,47.722435,2.214286,0.015823
19.257189,196.814285,5900.151855,38.017220,2.185714,0.273478
19.268164,197.114288,6643.498535,45.643883,1.885714,0.010975
19.307661,141.628571,2806.995117,24.210167,2.371428,0.039497
19.430241,194.185715,6840.137695,48.490082,2.814286,0.122580
19.446968,192.600006,6663.305176,45.216904,1.400000,0.016727
19.551910,197.500000,7018.014648,48.668396,2.500000,0.104942
19.581055,195.600006,6890.110840,48.652229,2.400000,0.029144
19.599495,190.428574,7101.913086,49.432503,1.571429,0.018440
19.903996,148.557144,2876.261230,24.640892,2.442857,0.304501
20.046167,174.571426,3442.833252,25.695801,2.428571,0.142172
20.177063,202.199997,7035.214355,47.153061,1.800000,0.130896
20.277882,197.585709,5366.951172,35.423866,2.414286,0.100819
20.535538,205.157150,6881.652344,46.126297,1.842857,0.257656
20.656576,200.514282,6694.339355,45.647057,2.485714,0.121038
21.037315,197.914291,5695.467773,36.573997,2.085714,0.380739
21.200558,188.628571,5925.421875,39.851562,2.371428,0.163242
21.382973,192.028564,6514.792480,44.724274,1.971429,0.182415
21.518963,197.571426,6995.775391,48.702209,2.428571,0.135990
21.653822,196.542862,5698.858887,36.545769,2.457143,0.134859
21.697783,196.414291,7003.381348,48.914993,2.585714,0.043961
21.817593,191.414291,7018.033691,48.645218,2.585714,0.119810
21.839962,200.614288,6559.512207,44.138885,2.385714,0.022369
22.065962,199.328568,6545.866211,43.678314,2.671429,0.226000
22.108786,92.728569,1565.787231,19.547325,2.271429,0.042824
22.248281,196.628571,6639.887695,45.110672,2.371428,0.139496
22.578197,202.571426,6496.538086,43.477783,2.428571,0.329916
22.610340,198.514282,6615.926758,44.882217,2.485714,0.032143
23.109533,199.571426,7037.923340,47.158173,2.428571,0.499193
24.480223,198.214279,7151.370605,49.107635,1.785714,1.370689
24.994467,169.185715,3410.918945,25.888039,1.814286,0.514244
25.054445,148.014282,2942.227783,25.381195,2.985714,0.059978
25.059345,194.842850,7087.422852,49.145226,2.157143,0.004900
25.091005,193.342850,6977.416504,48.827202,2.657143,0.031660
25.294161,191.471436,6613.607422,45.338326,2.528571,0.203156
25.377041,95.785713,2085.838135,25.516663,2.214286,0.082880
25.379194,197.771423,7032.224609,48.628891,2.228571,0.002153
25.396290,192.885712,7081.354492,48.625885,2.114286,0.017096
25.533504,200.157150,6602.295410,44.391251,1.842857,0.137215
25.941391,197.842850,5741.240723,37.026115,2.157143,0.407887
26.014435,198.128571,6070.234375,41.156471,1.871429,0.073044
26.057913,195.085709,6947.993652,47.426659,1.914286,0.043478
26.754313,112.628571,2365.949219,24.946861,2.371428,0.696400
26.780914,196.542862,5831.123047,39.086800,2.457143,0.026602
27.822245,201.142853,6712.836914,45.188896,1.857143,1.041330
27.843767,197.257141,6605.753418,44.720581,1.742857,0.021523
27.888037,195.699997,6576.140137,44.623192,2.300000,0.044270
27.893650,195.571426,7024.286133,48.628677,2.428571,0.005613
27.937567,171.600006,3386.415283,25.663246,1.400000,0.043917
28.319502,113.585716,2392.819824,25.709564,2.414286,0.381935
28.543556,198.300003,6981.366211,47.803314,1.700000,0.224054
28.614040,165.042862,3284.470947,25.836250,2.957143,0.070484
28.801661,190.100006,6722.115234,46.263741,1.900000,0.187620
28.835224,140.214279,2705.581543,25.001663,1.785714,0.033564
28.957983,194.342850,7006.102051,47.830887,1.657143,0.122759
29.096203,194.485718,5897.688477,37.788490,1.514286,0.138220
29.149616,198.000000,6335.168945,42.844444,3.000000,0.053413
29.154766,193.071426,7094.854004,49.731369,1.928571,0.005150
29.363497,193.914291,6729.775391,45.681778,2.085714,0.208731
29.485565,196.171432,6574.732422,44.152779,1.828571,0.122068
29.578480,135.342850,2847.063232,24.820831,1.657143,0.092915
29.595621,147.471436,2895.040527,24.571999,1.528571,0.017141
29.775375,196.842850,6504.856445,43.951233,2.157143,0.179754
30.203409,204.285721,7064.468262,48.021057,2.714286,0.428034
30.352303,197.385712,6621.949707,44.617126,1.614286,0.148893
30.370783,147.899994,2875.362061,24.434860,2.100000,0.018480
30.899033,194.114288,7031.061523,48.242226,1.885714,0.528250
31.860123,192.557144,5572.381836,36.777580,2.442857,0.961090
31.994730,196.442856,7011.283203,49.465759,1.557143,0.134607
32.248695,199.000000,6981.654297,48.024841,2.000000,0.253965
32.441154,136.414291,2727.017334,25.015602,2.585714,0.192459
32.735348,152.071426,2990.845459,24.177910,1.928571,0.294193
32.784687,166.014282,3343.212158,25.101830,1.985714,0.049339
32.808495,193.257141,6944.393066,48.552505,2.742857,0.023808
32.946106,197.085709,7060.047852,48.823524,1.914286,0.137611
32.950089,166.271423,3294.678955,26.649750,2.728571,0.003983
33.167065,159.899994,3233.586914,25.319923,2.100000,0.216976
33.252155,141.257141,2841.285400,25.047691,1.742857,0.085091
33.428196,197.014282,6932.060547,47.998650,1.985714,0.176041
33.517929,192.671432,6461.126953,45.358452,2.328571,0.089733
33.613476,197.371429,7131.530273,49.090111,1.628571,0.095547
33.791496,196.714279,6787.341309,45.918053,2.285714,0.178020
33.835445,201.914291,6815.397949,44.593727,2.085714,0.043949
33.890129,193.699997,6647.475098,44.688492,2.300000,0.054684
34.033905,95.471428,1362.591797,16.531693,2.528571,0.143776
35.129372,193.271423,7014.251953,48.793114,2.728571,1.095467
35.790489,191.671432,6702.060547,45.489037,2.328571,0.661118
35.847076,193.085709,6604.996582,45.193329,1.914286,0.056587
35.910194,193.714279,6820.549316,47.826889,2.285714,0.063118
36.163937,196.585709,6660.603027,44.434998,2.414286,0.253742
36.188255,169.828568,3314.719727,25.334229,3.171429,0.024319
36.209625,190.442856,6684.882812,46.037468,2.557143,0.021370
36.279629,118.271431,2346.902100,23.434708,2.728571,0.070004
36.317093,125.942856,2568.768799,24.873337,2.057143,0.037464
36.608318,193.785721,7151.576172,49.832726,2.214286,0.291225
36.722317,191.728577,6766.691895,45.519356,1.271429,0.113998
36.811249,143.028564,2897.635986,25.130714,1.971429,0.088932
36.871750,185.314285,5987.665039,45.096207,9.685715,0.060501
36.975101,199.542862,6653.754883,44.391113,1.457143,0.103352
37.039333,192.914291,6696.956543,46.298897,2.085714,0.064232
37.099834,194.800003,6644.625000,45.654411,3.200000,0.060501
37.102345,159.171432,3127.347900,24.732857,2.828571,0.002510
37.365009,198.385712,7026.353027,48.036118,1.614286,0.262665
37.377186,195.657150,5814.372070,38.257347,2.342857,0.012177
37.627274,168.628571,3338.565918,25.484573,2.371428,0.250088
37.751854,219.985718,4149.897461,23.451111,2.014286,0.124580
38.271790,200.857147,6577.275879,44.180397,2.142857,0.519936
38.501423,196.100006,6937.378906,48.064339,2.900000,0.229633
39.015766,198.971436,5877.529297,36.962616,2.028571,0.514343
39.491272,94.671432,1443.821777,17.560631,2.328571,0.475506
39.537319,168.828568,3442.961426,26.247147,3.171429,0.046047
39.701500,190.199997,6665.404297,45.742744,1.800000,0.164181
39.959450,174.285721,3556.423828,26.508331,2.714286,0.257950
40.023655,197.557144,6645.391113,44.585228,2.442857,0.064205
40.112705,197.357147,6825.292969,48.248734,2.642857,0.089050
40.184872,196.928574,7146.470703,48.862129,2.071429,0.072166
40.212727,107.985718,2273.199219,25.141739,2.014286,0.027855
40.449631,197.614288,6588.218750,44.772446,2.385714,0.236904
40.521542,196.557144,6866.401855,48.244049,2.442857,0.071911
40.844215,195.842850,6796.583496,45.387840,1.157143,0.322674
40.903004,168.100006,3255.267578,25.386757,1.900000,0.058788
40.974625,194.171432,6678.820801,44.921043,1.828571,0.071621
41.042690,187.914291,6656.336426,46.470848,2.085714,0.068066
41.072964,197.699997,6644.534668,44.731674,2.300000,0.030273
41.270618,199.000000,6577.826172,44.383339,3.000000,0.197655
41.309383,125.271431,2581.238037,25.679886,2.728571,0.038765
41.385044,195.028564,7143.740723,49.977943,1.971429,0.075661
41.580902,199.185715,7052.389160,47.647087,1.814286,0.195858
42.059467,196.285721,6881.831055,47.954613,2.714286,0.478565
42.136986,193.285721,6691.857422,45.327782,2.714286,0.077518
42.145340,193.557144,6665.589844,45.362129,2.442857,0.008354
42.411621,196.771423,6458.746094,44.064163,2.228571,0.266281
42.610905,198.371429,6979.694336,48.143326,2.628572,0.199284
42.815681,192.157150,5822.430176,37.722183,2.842857,0.204777
42.829929,202.185715,6736.791992,44.795944,1.814286,0.014248
43.123386,164.328568,3307.525391,25.647423,2.671429,0.293457
43.333279,199.342850,6874.959473,47.222504,2.657143,0.209892
43.540287,194.271423,6612.825195,45.637863,2.728571,0.207008
44.007652,189.657150,6567.106934,45.654411,3.342857,0.467365
44.339767,178.457138,3523.650879,26.015869,2.542857,0.332115
44.418980,151.014282,3050.553467,24.852745,1.985714,0.079212
44.601036,195.642853,6947.076172,47.796524,3.357143,0.182056
44.723843,201.242859,6880.087402,46.646049,1.757143,0.122807
44.735172,191.100006,6691.116211,46.222427,1.900000,0.011330
44.815678,190.928574,6442.797363,44.825699,2.071429,0.080505
44.933754,127.871429,2630.639404,24.472496,2.128572,0.118076
44.978054,195.228577,5886.915527,37.929153,1.771429,0.044300
44.980160,196.428574,6669.944824,44.694443,2.571429,0.002106
45.035538,180.642853,3707.074219,26.583328,2.357143,0.055378
45.111439,193.985718,6819.758301,47.625000,2.014286,0.075901
45.201939,197.557144,7004.430176,48.621513,2.442857,0.090500
45.287750,199.899994,7087.386719,47.766548,2.100000,0.085812
45.483540,190.371429,6660.583496,45.486252,2.628572,0.195789
45.504829,198.399994,6999.188477,48.110352,2.600000,0.021290
45.614914,222.828568,3377.416504,17.484085,3.171429,0.110085
45.640762,195.071426,6938.536133,48.521828,2.928571,0.025848
45.710438,196.571426,6562.891113,44.862495,3.428571,0.069675
45.772980,139.800003,2883.253418,24.606148,2.200000,0.062542
45.845379,195.542862,6673.106445,45.410980,2.457143,0.072399
46.119530,190.414291,4291.873047,29.219032,2.585714,0.274151
46.479374,198.685715,7008.104492,49.161758,2.314286,0.359844
46.631371,132.457138,2687.452881,24.178116,2.542857,0.151997
46.810463,197.971436,5799.329102,37.997993,2.028571,0.179092
46.859287,147.642853,3012.175537,24.729462,3.357143,0.048824
47.050056,199.728577,7123.715820,48.492577,2.271429,0.190769
47.361984,169.671432,3351.485596,26.361336,2.328571,0.311928
47.392963,195.857147,6561.183105,44.226143,2.142857,0.030979
47.423840,141.328568,2794.630371,25.468399,2.671429,0.030876
47.554214,189.657150,6714.464844,46.070328,2.342857,0.130375
47.597141,199.899994,6611.147461,44.465218,2.100000,0.042927
48.195873,132.757141,2579.381836,25.083511,2.242857,0.598732
48.482620,192.128571,6695.819336,45.449272,2.871428,0.286747
48.695282,196.142853,7119.848145,49.979080,1.857143,0.212662
48.851124,188.728577,5899.538086,39.158646,2.271429,0.155842
49.090832,193.971436,7062.110352,49.333755,2.028571,0.239708
49.638416,191.800003,6659.098145,45.253326,2.200000,0.547585
49.729488,197.714279,6626.160645,44.257515,3.285714,0.091072
49.801323,196.328568,7022.890137,49.016106,2.671429,0.071835
50.690876,194.685715,6980.947266,49.180351,3.314286,0.889553
50.723389,192.699997,6555.033203,45.308105,2.300000,0.032513
50.850655,194.628571,6313.043457,44.073524,2.371428,0.127266
51.001217,190.171432,6599.052246,45.243889,1.828571,0.150562
51.060360,106.157143,1461.523926,15.969757,1.842857,0.059143
51.152222,194.457138,6996.409180,49.000778,2.542857,0.091862
51.326645,196.871429,7014.067871,48.803314,2.128572,0.174423
51.482010,115.314285,2325.510010,25.458176,2.685714,0.155365
51.849255,198.542862,6730.377930,44.585060,2.457143,0.367245
52.511501,117.314285,2348.947754,23.954277,1.685714,0.662247
52.746498,191.285721,6706.158203,46.576469,2.714286,0.234997
52.895615,208.714279,6595.965332,43.349998,2.285714,0.149117
52.967560,164.171432,3298.017334,26.393005,2.828571,0.071945
53.009972,200.214279,5747.681641,36.413887,2.785714,0.042412
53.018406,193.471436,6644.333984,44.609016,2.528571,0.008434
53.137589,196.885712,7137.711426,50.929596,2.114286,0.119183
53.380806,188.814285,6514.462891,45.102463,2.185714,0.243217
53.428448,195.542862,6590.046387,45.757774,1.457143,0.047642
53.464348,196.428574,7181.034180,48.853165,1.571429,0.035900
53.659679,199.157150,6780.712402,46.331108,1.842857,0.195332
53.781345,196.699997,6584.802734,44.715462,2.300000,0.121666
53.879864,192.785721,6705.808594,46.154892,2.214286,0.098518
53.979053,195.828568,6635.559082,44.993988,2.171429,0.099190
54.323219,194.657150,6646.105957,45.487785,2.342857,0.344166
54.511501,203.185715,7169.886230,48.205002,1.814286,0.188282
54.672874,194.214279,6725.955078,45.984970,1.785714,0.161373
54.874699,183.285721,3874.972656,27.431259,1.714286,0.201824
55.070381,95.185715,1874.434814,23.404701,2.814286,0.195683
55.472935,149.157150,2893.672852,24.161919,2.842857,0.402554
55.502007,198.914291,6626.532715,44.808823,2.085714,0.029072
55.631069,197.057144,6512.190430,44.101105,2.942857,0.129063
56.125141,196.157150,6620.417480,44.336388,1.842857,0.494072
56.149620,198.500000,6632.134766,44.128761,2.500000,0.024479
56.234493,195.928574,6608.012695,43.888199,2.071429,0.084873
56.868729,198.814285,6585.189941,45.178314,2.185714,0.634235
56.884129,165.071426,3282.937744,26.286659,1.928571,0.015400
57.104549,196.671432,6798.855957,48.232086,2.328571,0.220421
57.677967,174.557144,3495.990967,25.540718,2.442857,0.573418
57.694530,134.671432,2611.195068,24.300629,2.328571,0.016563
57.723381,196.185715,6814.977539,47.531799,2.814286,0.028851
57.841278,197.428574,5795.472656,37.575554,2.571429,0.117897
58.172401,199.571426,6608.701660,44.695824,2.428571,0.331123
58.420765,171.557144,3456.368896,26.606956,3.442857,0.248363
58.623539,191.271423,7087.507812,49.188477,1.728571,0.202774
58.720634,199.142853,6676.567871,44.375160,1.857143,0.097095
59.311867,198.828568,7113.688965,49.234474,2.171429,0.591232
59.459614,198.657150,7030.933594,48.400726,2.342857,0.147747
59.569656,194.828568,7000.802246,48.925377,2.171429,0.110043
59.835625,150.128571,3065.852539,26.246582,1.871429,0.265968
59.915844,190.657150,7039.576172,48.953979,2.342857,0.080219
60.412537,193.457138,7131.090332,48.798058,1.542857,0.496693
60.790424,194.742859,7095.537598,49.389702,2.257143,0.377888
60.792530,192.828568,6777.100586,45.820351,2.171429,0.002106
61.009911,196.771423,6945.120117,47.724266,2.228571,0.217381
61.093132,197.614288,6658.861816,44.999435,2.385714,0.083221
61.143883,196.871429,7034.322754,48.312927,2.128572,0.050751
61.274765,196.628571,6569.008301,44.110672,2.371428,0.130882
61.532787,198.271423,6684.346191,44.559082,1.728571,0.258022
61.583168,172.399994,2658.830322,18.488968,2.600000,0.050381
61.658623,196.714279,6696.480957,45.251381,2.285714,0.075455
61.725872,197.585709,6565.249512,45.440559,2.414286,0.067249
61.815262,200.057144,7124.199707,48.908424,1.942857,0.089390
62.064476,191.485718,6475.596680,44.896118,2.514286,0.249214
62.211246,198.342850,6588.893066,44.827599,2.657143,0.146770
62.279762,196.600006,7071.873047,49.582214,2.400000,0.068516
62.381500,129.914291,2527.617676,24.591202,2.085714,0.101738
62.711990,136.199997,2603.074951,23.529160,2.800000,0.330490
62.721970,168.542862,3397.562500,26.271164,1.457143,0.009979
62.910381,192.542862,6605.465820,45.115540,2.457143,0.188412
63.885105,192.614288,7010.344727,48.749443,1.385714,0.974724
63.965816,196.971436,6587.134277,43.979988,2.028571,0.080711
64.116798,161.271423,3177.968994,25.853394,2.728571,0.150982
64.372231,196.785721,6644.092285,44.937912,2.214286,0.255432
64.661659,198.742859,6668.186523,45.044113,2.257143,0.289429
64.699036,194.699997,5808.776367,38.535393,2.300000,0.037376
64.878593,193.100006,6600.268555,45.072365,2.900000,0.179558
65.216125,193.914291,6649.815430,44.452553,1.085714,0.337532
65.285385,197.885712,6537.523438,45.301476,3.114286,0.069260
65.341827,170.228577,3467.231934,26.903290,2.771429,0.056442
65.468033,197.242859,6556.520996,45.138115,2.757143,0.126205
65.517075,192.857147,6819.864746,47.555557,2.142857,0.049042
65.684219,198.214279,6465.135254,43.728760,1.785714,0.167145
66.030075,192.528564,6534.023926,44.504646,2.471429,0.345856
66.127289,181.185715,3707.450684,25.805000,1.814286,0.097214
66.386665,200.328568,6613.663574,44.383598,1.671429,0.259377
66.516006,194.157150,7112.098633,49.268066,1.842857,0.129341
66.651237,195.257141,5741.803223,37.716568,1.742857,0.135231
66.944756,195.114288,7074.063477,49.583336,1.885714,0.293518
67.016632,190.542862,5842.234375,37.798080,1.457143,0.071877
67.156944,199.071426,6631.212402,44.885712,1.928571,0.140312
67.353104,201.671432,7028.256836,48.472778,2.328571,0.196159
67.406769,190.542862,6504.761230,44.242706,2.457143,0.053665
67.467873,165.157150,3302.709473,26.000237,1.842857,0.061104
67.937469,134.742859,2732.167725,24.141533,2.257143,0.469597
68.488533,199.885712,6631.238770,45.572098,2.114286,0.551064
68.690506,200.057144,6692.497070,44.951111,1.942857,0.201973
68.857643,191.842850,6569.559082,45.928421,2.157143,0.167137
68.921310,191.542862,6978.649414,49.338226,2.457143,0.063667
69.073853,193.385712,6745.617676,45.950363,1.614286,0.152542
69.314201,194.699997,7003.932617,48.492775,2.300000,0.240349
69.635963,197.542862,6683.806152,45.560669,2.457143,0.321762
69.704079,167.671432,3362.001221,25.579247,2.328571,0.068115
69.744408,200.642853,6624.141602,44.622910,1.357143,0.040329
70.158470,197.657150,6742.489258,44.721306,1.342857,0.414062
70.658134,200.771423,6666.326172,44.097504,2.228571,0.499664
70.785324,198.042862,6504.904297,43.335594,1.957143,0.127190
70.789520,188.842850,5815.568848,38.520432,2.157143,0.004196
70.795502,197.114288,6541.820312,44.194847,1.885714,0.005981
71.009819,194.257141,6591.350098,44.218605,1.742857,0.214317
71.201500,197.171432,6521.238281,44.938034,1.828571,0.191681
71.360382,133.942856,2799.788818,25.450592,2.057143,0.158882
71.380424,112.814285,2272.151855,23.719543,2.185714,0.020042
71.422760,199.214279,7132.422363,49.393272,1.785714,0.042336
71.444191,204.128571,6490.282715,43.255119,1.871429,0.021431
71.500130,197.328568,6757.477539,45.499214,1.671429,0.055939
71.502380,198.171432,6691.340332,45.207321,1.828571,0.002251
71.514214,199.214279,6734.716309,45.056862,1.785714,0.011833
71.910095,199.542862,7137.184082,48.659241,1.457143,0.395882
72.024025,196.971436,6707.673828,45.469803,2.028571,0.113930
72.058586,193.585709,5769.370605,38.459213,2.414286,0.034561
72.287582,197.899994,6753.062988,44.567200,1.100000,0.228996
72.392151,199.899994,7067.861328,48.792923,2.100000,0.104568
72.533775,197.285721,6676.753906,45.207527,1.714286,0.141624
72.731728,191.699997,7044.479492,48.920555,2.300000,0.197952
72.882973,152.885712,3067.573242,25.790009,2.114286,0.151245
72.891731,165.314285,3392.695557,26.912766,1.685714,0.008759
72.954994,193.171432,6595.585449,44.024323,1.828571,0.063263
73.111595,206.442856,6556.868652,42.300415,2.557143,0.156601
73.294014,201.357147,6902.160645,47.796524,1.642857,0.182419
73.557022,172.514282,3379.614990,25.220558,2.485714,0.263008
73.630249,190.957138,4928.898438,33.677864,2.042857,0.073227
73.657356,167.371429,3446.643311,26.648247,1.628571,0.027107
73.857689,122.414284,2473.606201,24.756042,2.585714,0.200333
73.904823,197.457138,6351.252930,41.725693,1.542857,0.047134
74.168655,193.800003,6542.489746,44.550064,2.200000,0.263832
74.604790,121.457146,1733.121094,15.994423,1.542857,0.436134
74.892052,197.828568,7026.863281,48.833206,2.171429,0.287262
74.947716,199.185715,7135.427734,49.351112,1.814286,0.055664
74.984871,192.285721,6431.416992,43.910927,1.714286,0.037155
75.434166,194.871429,6642.005859,45.472427,2.128572,0.449295
75.623375,198.057144,6963.167969,47.440002,1.942857,0.189209
75.883362,125.400002,2596.834961,23.570969,1.600000,0.259987
75.958191,199.128571,6884.581055,47.974205,1.871429,0.074829
76.047493,189.728577,6959.711914,48.965080,2.271429,0.089302
76.314682,197.185715,6713.544922,45.103142,1.814286,0.267189
76.323814,201.714279,6691.614258,43.588898,1.285714,0.009132
76.576187,191.399994,6535.405273,45.187500,1.600000,0.252373
76.646843,191.714279,6988.870605,48.641830,2.285714,0.070656
76.650978,194.528564,6757.863770,45.494492,1.471429,0.004135
76.705101,197.814285,6407.960938,42.775620,2.185714,0.054123
76.856903,194.671432,6490.709473,43.814339,2.328571,0.151802
77.295937,191.785721,7147.166016,49.597221,1.214286,0.439034
77.320633,199.157150,7053.524902,47.867065,1.842857,0.024696
77.760597,196.971436,5766.366211,36.752090,2.028571,0.439964
77.864189,200.171432,6780.802734,45.242218,1.828571,0.103592
77.945221,174.357147,3454.986572,25.956253,1.642857,0.081032
78.167145,137.742859,2674.907471,24.665009,2.257143,0.221924
78.226883,169.585709,3410.855469,26.710663,1.414286,0.059738
78.327255,190.985718,6717.641602,45.940781,2.014286,0.100372
78.506256,200.628571,6619.545410,43.871101,2.371428,0.179001
78.827255,198.257141,6679.835938,45.060646,2.742857,0.320999
78.916687,194.899994,6647.538086,45.688759,2.100000,0.089432
78.924881,200.357147,6727.150391,44.781250,1.642857,0.008194
79.368172,197.828568,6914.265137,47.964996,2.171429,0.443291
80.453598,190.557144,6680.618164,46.271927,2.442857,1.085426
80.607727,192.800003,6485.508789,44.215546,2.200000,0.154129
80.783020,195.142853,6552.346191,44.580551,1.857143,0.175293
80.880783,215.557144,6473.888184,41.760765,2.442857,0.097763
81.381287,191.728577,7006.074707,48.315712,1.271429,0.500504
81.388290,165.300003,3277.751221,26.286079,1.700000,0.007004
81.590256,193.442856,6741.757812,45.913605,2.557143,0.201965
81.675491,193.057144,6743.873047,45.904594,1.942857,0.085236
81.880745,202.000000,7031.995117,47.916664,2.000000,0.205254
82.137177,163.785721,3266.736816,26.567848,2.214286,0.256432
82.210258,190.699997,5426.163086,37.560181,2.300000,0.073082
82.392754,200.614288,7148.265137,49.046921,2.385714,0.182495
