# time, vmax, integral, width, baseline, dt
10.310171,100.257141,4994.543457,62.554001,1.742857,0.046839
10.546089,108.057144,4986.021973,62.174004,1.942857,0.235918
10.946874,142.199997,3387.456543,31.593460,1.800000,0.400784
10.962745,130.414291,2907.465332,29.348854,2.585714,0.015871
10.975029,111.657143,5331.236816,61.555992,2.342857,0.012284
11.362267,142.642853,3353.857666,29.949997,2.357143,0.387238
11.750413,127.271431,5785.314941,60.611671,2.728571,0.388146
11.910958,112.814285,5211.979980,59.891998,2.185714,0.160545
11.924228,101.771431,4934.887695,61.630661,2.228571,0.013269
12.311448,122.042854,5719.523438,62.452370,1.957143,0.387220
12.496440,139.100006,3756.779785,35.138168,1.900000,0.184992
12.600579,107.699997,5022.352539,62.001945,2.300000,0.104139
13.105989,150.042862,5690.932617,52.336723,1.957143,0.505410
14.192514,105.528572,5273.250000,62.689453,2.471429,1.086525
14.206123,117.571426,5648.470703,62.397720,1.428571,0.013609
14.430522,145.328568,3749.452637,33.279388,1.671429,0.224399
14.503510,147.742859,5653.430664,52.854996,2.257143,0.072988
14.574923,124.542854,5687.776367,61.893333,2.457143,0.071413
15.236394,110.785713,5166.284668,61.264999,2.214286,0.661471
15.411897,140.828568,3556.239502,33.110001,2.171429,0.175503
15.574529,111.828568,5366.427246,60.082291,2.171429,0.162632
15.852367,128.657150,5888.676270,61.939705,2.342857,0.277839
16.254263,139.414291,3130.494629,28.589821,1.585714,0.401896
16.337353,106.428574,4847.141113,59.649994,2.571429,0.083090
16.491634,107.885712,5141.925293,61.405823,2.114286,0.154282
16.538406,131.942856,5794.045898,60.451996,2.057143,0.046772
16.545734,125.442856,5576.243164,61.326546,1.557143,0.007328
16.617714,104.057144,5050.282715,62.052002,1.942857,0.071980
16.640184,105.242859,5088.324707,61.278664,2.757143,0.022470
16.989046,122.142860,5491.447754,61.193184,2.857143,0.348862
17.031809,144.642853,5525.571777,52.522438,2.357143,0.042763
17.704519,142.985718,5570.204590,53.772499,2.014286,0.672710
17.745651,144.942856,3381.689941,30.496147,3.057143,0.041132
17.802860,129.442856,5632.132812,61.071671,2.557143,0.057209
18.192993,104.342857,5106.897949,62.112007,1.657143,0.390133
18.355947,137.085709,5992.490723,61.276192,1.914286,0.162954
18.652634,138.128571,3062.889648,28.620834,1.871429,0.296686
19.335541,105.657143,5135.214844,62.099998,2.342857,0.682907
19.851265,138.171432,3003.084717,27.906662,1.828571,0.515724
19.860418,142.742859,3521.729736,32.633331,2.257143,0.009153
19.987656,144.742859,5481.848145,52.246666,2.257143,0.127237
20.058142,112.142860,5230.414551,61.550003,1.857143,0.070486
20.334440,128.828568,5694.618164,61.174995,2.171429,0.276299
20.447205,116.385712,5505.250488,61.849831,2.614286,0.112764
20.655231,130.257141,5839.000488,61.313072,1.742857,0.208027
20.975534,142.114288,3447.530273,33.266914,2.885714,0.320303
21.260653,117.885712,5452.510254,62.032005,2.114286,0.285118
21.359482,155.828568,3234.294922,26.954292,2.171429,0.098829
21.601254,104.971428,4810.921387,60.562218,2.028571,0.241772
22.142990,124.371429,5689.186035,61.266991,1.628571,0.541737
22.236317,111.971428,5289.970215,61.657677,2.028571,0.093327
22.272457,142.542862,3791.545898,34.908340,2.457143,0.036140
22.440516,141.542862,3613.877197,32.860001,2.457143,0.168058
23.294558,111.985718,5279.259766,62.274994,2.014286,0.854042
23.360533,144.428574,3080.236816,28.244995,2.571429,0.065975
23.510609,122.642860,5346.565918,59.810905,2.357143,0.150076
23.728010,107.142860,5290.519531,62.666664,1.857143,0.217402
23.935022,130.785721,5820.778320,61.565910,2.214286,0.207012
24.207027,144.199997,5580.619629,52.099670,1.800000,0.272005
24.309208,101.685715,4942.832520,61.767113,2.314286,0.102180
24.885708,104.285713,5029.814941,61.277779,1.714286,0.576500
24.925699,142.728577,3492.119629,33.386658,2.271429,0.039991
25.002827,113.842857,5318.627930,60.525772,2.157143,0.077127
25.167753,107.857140,5211.194824,62.377785,2.142857,0.164927
25.908310,106.857140,5197.275391,62.459999,1.142857,0.740557
25.964291,114.442856,2227.105469,24.268356,2.557143,0.055981
26.139248,143.928574,3326.839111,30.960228,2.071429,0.174957
26.328617,103.771431,4837.387695,60.288002,2.228571,0.189369
26.640934,135.971436,5905.238770,61.325897,2.028571,0.312317
26.807543,105.357140,4974.225098,60.312500,1.642857,0.166609
26.842848,115.571426,5222.936523,59.698181,2.428571,0.035305
27.014736,138.757141,3740.047363,34.339363,2.242857,0.171888
27.167488,106.042854,5067.715820,62.138222,2.957143,0.152752
27.462252,126.514282,5626.730957,61.001228,2.485714,0.294764
27.879702,111.557144,5153.036621,61.723999,2.442857,0.417450
27.887911,146.085709,3680.215576,32.985008,1.914286,0.008209
28.333359,107.414284,5063.434570,60.356995,2.585714,0.445448
28.413027,101.171425,4805.481445,60.394447,1.828571,0.079668
28.454206,142.985718,3125.913330,28.279991,2.014286,0.041180
28.709778,128.699997,5806.041016,61.508453,2.300000,0.255571
28.892540,127.028572,5756.760742,60.260674,1.971429,0.182762
29.223364,117.971428,5460.517090,62.134247,2.028571,0.330824
29.406637,103.557144,5165.574707,62.565834,2.442857,0.183273
29.522184,134.457138,5953.740723,61.094765,2.542857,0.115547
29.564737,132.399994,5824.925781,61.397820,1.600000,0.042553
29.854267,143.300003,5498.676270,52.071175,1.700000,0.289530
30.025574,141.300003,3277.367188,30.378403,1.700000,0.171307
30.149332,118.342857,5247.462402,59.446671,2.657143,0.123758
30.350903,103.928574,4879.174805,60.076385,2.071429,0.201571
30.423742,144.414291,3577.090820,33.062546,1.585714,0.072840
30.829264,123.585716,5907.412109,62.064316,1.414286,0.405521
30.835766,104.099998,4979.815918,62.463890,1.900000,0.006502
31.006886,141.585709,3092.945801,29.074417,2.414286,0.171120
31.057215,107.071426,5119.259277,61.960228,1.928571,0.050329
31.897839,102.257141,5146.360352,62.074005,1.742857,0.840624
32.033863,219.814285,6187.051758,47.387917,2.185714,0.136024
32.490421,132.628571,5952.779785,61.166153,2.371428,0.456558
32.604229,106.557144,4990.024902,61.805786,2.442857,0.113808
33.128567,142.442856,3420.674072,31.629166,2.557143,0.524338
33.320503,104.400002,5188.701172,62.466667,2.600000,0.191936
33.708786,112.057144,5342.115723,61.531998,1.942857,0.388283
33.743523,112.800003,5165.296387,61.504845,2.200000,0.034737
33.843498,103.871429,4934.196777,62.256393,2.128572,0.099976
33.898674,147.271423,3326.334717,28.978760,2.728571,0.055176
34.192101,141.199997,2874.954590,26.099991,1.800000,0.293427
34.547626,136.285721,5791.230957,60.516663,2.714286,0.355526
34.553738,99.699997,5085.955566,63.108337,2.300000,0.006111
34.627647,142.857147,5626.475586,54.833336,2.142857,0.073910
34.713097,116.271431,5384.794434,61.201141,2.728571,0.085449
34.764931,123.400002,5666.375488,62.395477,2.600000,0.051834
34.785469,104.271431,5200.660156,62.041328,1.728571,0.020538
35.086884,124.128571,5700.656250,60.640472,1.871429,0.301414
35.275749,104.014282,5083.794922,62.217461,1.985714,0.188866
35.479671,127.057144,5807.133301,60.742119,1.942857,0.203922
35.541832,135.971436,6026.562500,60.296005,2.028571,0.062160
36.399441,124.828568,5634.640137,61.201462,2.171429,0.857609
36.968998,127.985718,5724.166016,60.971634,2.014286,0.569557
36.992294,137.928574,2781.891602,26.599998,2.071429,0.023296
37.399483,116.857140,5446.984375,60.743324,2.142857,0.407188
37.441628,145.371429,5498.013672,50.773338,2.628572,0.042145
37.728008,143.228577,5493.002441,52.086746,1.771429,0.286381
37.777431,138.300003,3034.615723,28.420753,1.700000,0.049423
37.996262,103.585716,5167.561523,61.538139,2.414286,0.218830
38.294212,121.942856,5469.777344,59.450172,2.057143,0.297951
38.427963,163.957138,2108.006592,15.467148,2.042857,0.133751
38.532036,123.714287,5640.596191,61.338181,2.285714,0.104073
38.758865,117.585716,5537.049316,61.392990,1.414286,0.226830
39.077671,137.185715,3149.064453,28.926674,1.814286,0.318806
39.116730,124.028572,5739.291016,62.059692,1.971429,0.039059
39.201717,104.485718,5077.477051,61.427773,2.514286,0.084988
39.398453,126.242859,5755.657715,60.916481,1.757143,0.196735
39.832809,105.528572,5092.451660,62.354500,1.471429,0.434357
40.714226,139.800003,5622.235352,52.548332,2.200000,0.881416
40.818829,124.942856,5667.691406,61.188362,2.057143,0.104603
41.202778,125.157143,5608.857422,60.786659,1.842857,0.383949
41.717602,106.228569,5244.063477,61.531815,1.771429,0.514824
41.807896,121.171425,5582.654785,61.059692,1.828571,0.090294
41.948357,138.771423,3332.089600,31.506332,2.228571,0.140461
42.434216,106.314285,5156.784668,62.463997,1.685714,0.485859
42.519093,115.871429,5173.241211,60.545334,2.128572,0.084877
42.797791,108.214287,5131.722168,60.333328,1.785714,0.278698
42.879982,146.071426,3763.969238,32.075760,1.928571,0.082191
43.279652,139.771423,3151.177490,29.580002,2.228571,0.399670
43.396935,147.942856,3746.057861,33.493332,2.057143,0.117283
43.429840,134.628571,5822.607910,60.451080,2.371428,0.032906
43.465130,102.614288,5097.996582,61.821335,2.385714,0.035290
44.349026,146.842850,5558.293945,52.030838,2.157143,0.883896
44.722496,127.557144,5767.080566,61.332268,2.442857,0.373470
44.735935,128.685715,5790.631348,61.314461,2.314286,0.013439
44.745525,140.899994,5218.839355,49.528496,2.100000,0.009590
45.101254,146.757141,3948.028809,35.159996,2.242857,0.355728
45.289753,124.471428,5686.885742,61.019638,2.528571,0.188499
45.427250,136.885712,3143.963623,30.190002,2.114286,0.137497
45.633904,119.657143,5496.535156,61.106667,2.342857,0.206654
45.823441,101.828568,4976.553223,61.420441,2.171429,0.189537
45.962566,127.114288,5676.468750,60.515907,1.885714,0.139126
45.966736,99.699997,4951.140137,62.436996,2.300000,0.004169
46.065685,126.471428,5645.421387,60.536003,2.528571,0.098949
46.082268,109.014282,5337.035645,61.651138,1.985714,0.016582
46.165005,102.900002,5009.995605,61.675415,2.100000,0.082737
46.238510,126.842857,5563.354004,60.547745,2.157143,0.073505
46.252399,136.571426,3952.682861,37.586662,2.428571,0.013889
46.453396,112.599998,5170.709473,60.586998,2.400000,0.200996
46.761333,143.028564,3441.702393,30.768181,1.971429,0.307938
46.788204,131.742859,5690.647949,60.430153,2.257143,0.026871
46.807915,121.857140,5670.112793,61.313843,2.142857,0.019711
46.816658,112.800003,5068.257812,59.115631,2.200000,0.008743
47.096855,147.828568,5429.850098,52.286674,2.171429,0.280197
47.129200,137.757141,3158.117920,30.309998,2.242857,0.032345
47.495483,142.585709,5443.276855,52.702492,2.414286,0.366283
47.620079,121.114288,5679.099121,62.009995,1.885714,0.124596
47.675282,105.342857,5181.124023,62.430214,1.657143,0.055202
47.945377,144.271423,3664.744873,32.579170,1.728571,0.270096
47.973988,112.385712,5121.216309,57.328888,1.614286,0.028610
48.127747,140.485718,5497.565918,53.751663,2.514286,0.153759
48.144871,141.785721,3345.026611,30.970833,2.214286,0.017124
48.219864,129.800003,5764.903809,61.324867,2.200000,0.074993
48.429321,113.485718,1975.921265,23.084007,2.514286,0.209457
48.586399,122.671432,5541.196777,61.363991,2.328571,0.157078
49.201576,138.985718,3176.507324,30.832169,2.014286,0.615177
49.322086,125.685715,5540.693359,61.294548,2.314286,0.120510
49.637402,140.114288,3256.819824,30.247116,1.885714,0.315315
49.767365,105.114288,5141.514160,62.787994,1.885714,0.129963
49.776737,146.642853,5540.548828,52.056915,2.357143,0.009373
49.816742,107.928574,5174.471191,62.429550,2.071429,0.040005
49.873154,143.585709,5581.618652,53.224236,2.414286,0.056412
49.906509,145.785721,5624.297852,54.114166,2.214286,0.033356
49.911324,144.171432,4023.704346,36.213089,1.828571,0.004814
50.137177,133.028564,5934.760254,61.059349,1.971429,0.225853
50.231869,120.800003,5489.744629,61.543335,2.200000,0.094692
50.594952,105.057144,5064.686035,61.917213,1.942857,0.363083
50.691746,131.071426,5814.929688,61.772438,1.928571,0.096794
50.726238,115.942856,5300.063477,59.956673,2.057143,0.034492
50.893612,118.500000,5248.418945,59.452492,2.500000,0.167374
50.986988,105.328568,4937.621094,59.618996,2.671429,0.093376
51.026562,143.642853,5666.179688,54.293182,2.357143,0.039574
51.071430,143.928574,3662.296143,33.166664,2.071429,0.044868
51.073524,108.257141,5167.017090,61.553780,1.742857,0.002094
51.106686,105.942856,5147.782715,62.071999,2.057143,0.033161
51.153561,121.957146,5523.659180,61.746819,2.042857,0.046875
51.300655,132.185715,5880.833008,60.650169,1.814286,0.147095
51.522385,146.071426,3195.813232,27.637497,1.928571,0.221729
51.651184,131.842850,2806.341797,28.179993,2.157143,0.128799
51.774673,105.114288,4886.084473,60.473999,1.885714,0.123489
51.810341,142.414291,3683.521729,33.485832,2.585714,0.035667
52.052444,120.599998,5589.018555,61.535667,2.400000,0.242104
52.207314,130.528564,5938.230469,61.595299,1.471429,0.154869
52.447269,120.157143,5434.619141,60.050179,1.842857,0.239956
52.872398,145.914291,5557.663574,53.784988,2.085714,0.425129
53.055649,106.814285,5120.088867,61.930992,2.185714,0.183250
53.256794,115.328575,5309.914062,61.817039,1.671429,0.201145
53.342525,109.985718,5340.988281,62.696999,2.014286,0.085732
53.973370,147.814285,5481.605957,52.450836,2.185714,0.630844
54.257893,119.228569,5344.904297,61.163658,2.771429,0.284523
54.500462,107.699997,5166.334961,62.737328,2.300000,0.242569
54.790054,124.085716,5604.700195,60.765999,2.914286,0.289593
54.865749,141.471436,5545.751465,54.256790,2.528571,0.075695
55.022575,122.085716,5680.134766,61.903336,1.914286,0.156826
55.084839,116.957146,5430.567871,61.060997,2.042857,0.062263
55.103611,141.100006,5657.861328,54.859161,1.900000,0.018772
55.117413,120.314285,5593.205078,61.888329,1.685714,0.013802
55.146637,145.771423,5688.854492,53.010010,2.228571,0.029224
55.298195,107.828568,5206.090332,61.643997,2.171429,0.151558
55.331894,109.242859,5283.509277,61.991997,1.757143,0.033699
55.457653,101.014282,4937.845215,60.665329,1.985714,0.125759
55.573513,104.757141,5112.118164,61.521339,2.242857,0.115860
55.910866,142.114288,3651.358887,33.719330,1.885714,0.337353
56.320736,105.471428,5076.790039,61.390503,2.528571,0.409870
57.177624,119.699997,5317.265625,59.375267,2.300000,0.856888
57.423946,132.942856,5706.070801,60.397804,2.057143,0.246323
57.426083,137.728577,3104.824463,29.048859,2.271429,0.002136
58.307346,135.871429,2967.904541,27.522774,2.128572,0.881264
58.515408,101.714287,4933.999512,62.668571,2.285714,0.208061
58.532391,144.114288,3743.822998,33.513336,1.885714,0.016983
59.239868,110.157143,5250.231934,62.033005,1.842857,0.707478
59.479416,121.400002,5663.879883,62.412354,1.600000,0.239548
59.769012,140.685715,3190.697754,28.885094,2.314286,0.289597
59.822376,144.871429,5657.059082,53.651054,2.128572,0.053364
59.866360,142.471436,3428.216064,31.385223,2.528571,0.043983
59.869465,146.571426,3789.015869,34.283325,2.428571,0.003105
60.030186,145.214279,5108.959473,47.300003,1.785714,0.160721
60.057102,132.414291,5942.128906,61.296280,1.585714,0.026917
60.154732,110.485718,5261.780762,62.101997,2.514286,0.097630
60.483234,104.914284,5134.491699,62.431999,2.085714,0.328503
60.546215,118.571426,5491.675293,61.900002,1.428571,0.062981
60.760098,142.757141,4011.718018,36.788490,2.242857,0.213882
60.790955,122.342857,5705.713379,61.264671,1.657143,0.030857
60.826542,142.271423,3037.408936,28.696671,1.728571,0.035587
61.282150,106.285713,5094.549805,62.768890,1.714286,0.455608
61.469982,142.728577,3932.985840,35.234543,2.271429,0.187832
61.518620,132.600006,5913.080078,60.488617,2.400000,0.048637
61.661541,142.685715,3984.140381,36.616661,1.314286,0.142921
61.682575,119.385712,5574.798828,62.192276,2.614286,0.021034
61.962292,124.771431,5679.084473,61.317093,1.228571,0.279716
62.090736,132.542862,5952.287109,61.383141,1.457143,0.128445
62.226273,99.371429,4887.097656,61.996452,2.628572,0.135536
62.359760,143.899994,3747.061279,33.993332,2.100000,0.133488
62.396828,138.285721,3046.095703,29.666664,2.714286,0.037067
62.410080,124.157143,5673.504395,61.575081,1.842857,0.013252
62.479954,141.328568,3221.717529,29.899170,1.671429,0.069874
62.583439,145.871429,5612.520996,52.110840,2.128572,0.103485
62.592613,128.214279,5657.232422,61.375000,2.785714,0.009174
62.653175,129.614288,5704.644043,60.569572,2.385714,0.060562
62.785698,118.742859,5284.548340,59.706665,2.257143,0.132523
63.008301,122.428574,5628.256348,61.395004,2.571429,0.222603
63.324593,106.257141,4939.113770,60.216667,1.742857,0.316292
63.433140,150.714279,3770.768311,33.416664,2.285714,0.108547
63.446304,130.814285,5814.353027,61.411865,2.185714,0.013165
63.461693,104.342857,4932.501953,60.955559,1.657143,0.015388
63.793938,142.357147,5419.778809,51.884171,2.642857,0.332245
63.946587,100.699997,4744.276367,58.996666,2.300000,0.152649
64.054268,109.300003,5217.187012,61.769333,1.700000,0.107681
64.234749,123.742859,5730.597656,61.825668,2.257143,0.180481
64.596748,105.614288,5022.242188,61.778999,2.385714,0.362000
64.865204,109.742859,2038.195068,24.137001,2.257143,0.268456
64.946739,142.442856,3631.531494,31.692268,2.557143,0.081535
65.074677,102.528572,5125.118652,62.195114,2.471429,0.127937
65.498108,121.000000,5490.174316,62.003639,2.000000,0.423431
65.541809,113.442856,5349.786621,62.149498,0.557143,0.043701
66.125450,116.285713,5485.344727,61.353241,1.714286,0.583641
66.292961,141.614288,3026.072510,28.427116,2.385714,0.167511
66.312439,104.014282,4955.063965,60.549339,1.985714,0.019478
66.462273,104.428574,4954.626953,59.202774,2.571429,0.149834
66.512138,130.885712,5863.666992,60.571663,2.114286,0.049866
66.600060,123.742859,5660.408203,61.052269,2.257143,0.087921
66.890289,112.828568,5406.098633,62.012360,2.171429,0.290230
67.163635,106.514282,5386.328125,62.708366,1.485714,0.273346
67.171013,144.885712,5890.511230,58.419006,2.114286,0.007378
67.328362,118.928574,5375.972656,60.958328,2.071429,0.157349
67.336456,137.657150,2980.217773,28.173325,2.342857,0.008095
67.452057,127.114288,5360.741699,58.485085,1.885714,0.115601
67.535507,101.928574,4992.409668,61.826660,2.071429,0.083450
67.559067,132.942856,5928.247559,60.299995,2.057143,0.023560
67.615639,121.699997,5664.946289,60.797508,2.300000,0.056572
68.212906,121.914284,5653.492676,61.427780,2.085714,0.597267
68.239784,102.842857,4994.164062,62.296997,2.157143,0.026878
68.289864,130.942856,5867.527832,61.003326,2.057143,0.050079
68.407005,119.585716,5366.113281,59.624733,2.414286,0.117142
68.541542,105.285713,5019.628418,60.610001,1.714286,0.134537
68.723862,141.800003,3228.643311,29.920006,2.200000,0.182320
68.739288,123.428574,5543.809082,60.996674,2.571429,0.015427
68.805023,108.785713,5207.136230,61.345001,2.214286,0.065735
68.826515,120.057144,5421.601562,58.663994,1.942857,0.021492
69.084763,139.914291,3037.763916,28.929001,2.085714,0.258247
69.218491,150.642853,3519.822998,31.604172,1.357143,0.133728
69.229675,108.342857,5347.749512,61.454666,1.657143,0.011185
69.625809,127.528572,5701.263672,60.736214,2.471429,0.396133
69.941345,121.642860,5515.696777,61.633339,2.357143,0.315536
70.622803,103.642860,5245.859863,63.153755,2.357143,0.681458
71.053711,124.085716,5751.604492,61.832008,1.914286,0.430908
71.094635,127.914284,5729.318359,61.865906,2.085714,0.040924
71.237358,123.471428,5609.617676,62.107506,2.528571,0.142723
71.555817,146.957138,3333.231934,30.040924,2.042857,0.318459
71.700859,102.728569,4757.041992,59.483116,2.271429,0.145042
72.483704,135.442856,2611.089844,26.381081,3.557143,0.782845
72.758102,126.828568,5470.019531,60.308304,2.171429,0.274399
73.166016,143.457138,3259.387695,28.779541,2.542857,0.407913
73.184738,146.528564,3519.371338,31.611496,2.471429,0.018723
73.447678,138.071426,3152.156250,28.880692,1.928571,0.262939
73.486427,99.757141,5160.912109,62.848999,2.242857,0.038750
73.710899,147.014282,5544.072754,52.191162,1.985714,0.224472
73.719826,149.714279,5419.192383,51.498459,2.285714,0.008926
74.057945,101.814285,1889.648071,23.494507,2.185714,0.338120
74.275139,143.057144,3623.319092,32.213333,1.942857,0.217194
74.631760,146.328568,5506.191895,49.857498,1.671429,0.356621
74.653526,123.028572,5650.701660,61.689453,1.971429,0.021767
74.686935,134.342850,5799.893555,60.846664,2.657143,0.033409
74.843552,110.471428,5277.661621,61.498993,2.528571,0.156616
74.935699,133.871429,5882.437500,60.581230,2.128572,0.092148
74.991020,146.871429,3761.838867,33.192116,2.128572,0.055321
75.187775,141.242859,4012.803711,36.886536,1.757143,0.196754
75.289230,114.271431,5462.129883,61.797096,1.728571,0.101456
75.524513,144.171432,3081.159912,28.131683,1.828571,0.235283
76.378395,147.757141,5606.697266,52.721840,2.242857,0.853882
76.381088,141.914291,3553.218018,32.613327,2.085714,0.002693
76.483650,145.785721,3636.601074,31.933327,2.214286,0.102562
76.519737,123.128571,5617.115234,61.182549,1.871429,0.036087
76.964928,132.571426,5744.187988,60.610008,2.428571,0.445190
77.022926,118.357140,5427.226074,61.424171,2.642857,0.057999
77.142159,120.414284,5359.222168,59.223640,2.585714,0.119232
77.258476,128.857147,5690.211914,61.006668,2.142857,0.116318
77.575935,102.771431,5066.094238,63.292450,2.228571,0.317459
77.584679,140.800003,5653.964844,53.447266,2.200000,0.008743
77.607399,128.514282,2473.090820,24.118462,1.485714,0.022720
77.743141,124.785713,5641.378418,61.090149,2.214286,0.135742
78.040451,130.142853,5766.631836,60.616661,2.857143,0.297310
78.727509,124.071426,5668.571289,61.138184,1.928571,0.687057
78.922653,153.371429,3659.930420,30.104736,1.628571,0.195145
79.269775,141.285721,3640.764404,32.838326,1.714286,0.347122
79.277718,143.328568,3420.177979,30.429840,1.671429,0.007942
79.528549,108.942856,5110.441895,61.777992,2.057143,0.250832
79.541618,124.300003,5013.899414,54.803001,1.700000,0.013069
79.676895,111.557144,5181.215820,62.446671,2.442857,0.135277
79.896034,114.857140,5379.332520,61.220001,2.142857,0.219139
80.018959,122.314285,5726.173340,60.956306,1.685714,0.122925
80.225189,116.400002,5265.142578,60.144279,2.600000,0.206230
80.250572,119.428574,5489.382324,61.610909,2.571429,0.025383
80.366783,148.542862,3272.162354,28.666908,1.457143,0.116211
80.468498,123.528572,5696.906250,61.466492,2.471429,0.101715
80.489960,143.057144,3595.279785,32.391663,1.942857,0.021461
80.614403,110.900002,5318.354004,62.088997,2.100000,0.124443
80.744331,149.399994,3167.800537,28.130997,1.600000,0.129929
80.949974,131.471436,5860.781738,60.578575,2.528571,0.205643
81.150185,104.057144,5132.477539,62.233337,1.942857,0.200211
81.316383,117.914284,5586.078613,62.453003,2.085714,0.166199
81.705421,149.142853,3631.971680,32.683327,1.857143,0.389038
81.842476,144.071426,5624.373535,52.807510,1.928571,0.137054
82.113747,126.057144,5647.157715,61.079994,1.942857,0.271271
82.478874,136.600006,3094.885498,29.842323,2.400000,0.365128
82.530991,109.928574,5149.188965,60.484993,2.071429,0.052116
82.666389,100.571426,4893.571289,61.924446,2.428571,0.135399
82.780869,121.828568,5614.716797,62.695999,2.171429,0.114479
83.484146,147.057144,3617.908936,31.563332,1.942857,0.703278
83.511467,137.371429,5856.799316,59.846672,1.628571,0.027321
83.515709,120.900002,5607.571777,61.490837,2.100000,0.004242
83.739807,94.957146,1879.071899,23.946220,2.042857,0.224098
83.910767,146.671432,5474.289551,51.304237,2.328571,0.170959
84.022705,135.614288,3130.705566,30.179642,2.385714,0.111938
84.120537,137.514282,2988.394043,29.293816,2.485714,0.097832
85.010307,122.814285,5565.921387,61.291000,2.185714,0.889771
85.272545,127.471428,5675.083984,61.032928,2.528571,0.262238
85.292969,125.542854,5732.859375,60.908485,2.457143,0.020424
85.312080,118.728569,5454.071289,62.447838,2.271429,0.019112
85.333740,140.399994,3349.535889,30.096008,1.600000,0.021660
85.403938,122.828568,5596.198242,61.357819,2.171429,0.070198
85.422348,125.314285,5693.520996,62.425339,2.685714,0.018410
85.454140,100.357140,4922.358398,63.018181,2.642857,0.031792
85.824768,105.400002,5079.925293,61.943336,2.600000,0.370628
85.846550,111.628571,5348.240723,61.337334,2.371428,0.021782
85.883705,107.699997,5030.033691,60.792046,2.300000,0.037155
86.019112,98.728569,4988.208496,63.037720,2.271429,0.135406
86.170792,142.714279,3470.561279,32.352280,2.285714,0.151680
86.266327,126.057144,5695.531250,61.143333,1.942857,0.095535
86.484535,124.428574,5653.128906,60.859100,0.571429,0.218208
86.513435,127.599998,5732.924316,61.163338,2.400000,0.028900
86.610046,123.828575,5743.182617,61.688721,1.171429,0.096611
86.738396,133.214279,2655.920898,26.083336,1.785714,0.128349
86.919983,107.000000,5126.439941,62.170898,2.000000,0.181587
87.289513,142.642853,5600.879395,54.078850,2.357143,0.369530
87.479362,126.671432,5659.387695,61.285820,2.328571,0.189850
