# time, vmax, integral, width, baseline, dt
16.777472,118.985718,2574.005371,25.481636,3.014286,0.029316
16.827122,214.542862,7151.892090,45.731224,2.457143,0.049650
16.861544,206.128571,6173.494629,37.507126,2.871428,0.034422
17.069546,155.842850,3128.713623,26.009544,2.157143,0.208002
17.084003,205.885712,6491.129395,41.817780,3.114286,0.014458
17.663849,205.771423,6693.863281,42.239563,3.228571,0.579845
17.666693,209.242859,7120.920410,45.801155,2.757143,0.002844
17.687675,135.228577,2679.539307,25.113579,2.771429,0.020983
17.714190,204.371429,7067.245605,45.474251,2.628572,0.026514
18.099138,208.328568,6782.982910,42.084763,2.671429,0.384949
18.138512,209.985718,6522.636230,41.209557,3.014286,0.039373
18.517532,208.371429,6641.970215,41.022667,2.628572,0.379021
18.545973,208.442856,6506.412109,41.483131,2.557143,0.028440
18.591398,168.642853,3336.599121,25.446884,3.357143,0.045425
18.763084,151.442856,3043.467285,24.490669,3.557143,0.171686
18.779928,206.642853,7125.437500,46.006256,3.357143,0.016844
19.370092,207.557144,7079.377930,44.215004,2.442857,0.590164
19.459953,205.471436,5755.818359,35.235283,3.528571,0.089861
19.557201,205.414291,6696.608887,42.965004,2.585714,0.097248
19.700975,216.014282,6788.857422,41.757217,1.985714,0.143774
20.048073,165.357147,3404.680908,25.765625,2.642857,0.347097
20.279593,205.600006,7116.874023,46.153328,2.400000,0.231520
20.286642,210.371429,7131.280762,44.718216,2.628572,0.007050
20.363382,204.414291,6723.902344,42.247330,2.585714,0.076740
20.473597,209.271423,7144.520996,44.989586,2.728571,0.110214
20.533848,208.257141,6725.622559,42.315552,2.742857,0.060251
21.043566,112.928574,2170.031006,22.505455,3.071429,0.509718
21.134832,211.242859,7108.957520,44.978333,2.757143,0.091267
21.677689,98.400002,1506.624634,17.485718,2.600000,0.542856
21.788509,208.571426,6745.120605,41.468430,3.428571,0.110821
21.819977,110.500000,2328.440674,25.029549,2.500000,0.031467
21.931404,209.042862,6711.097168,42.464180,2.957143,0.111427
21.945244,211.471436,6729.128906,42.449440,2.528571,0.013840
21.946529,206.657150,6757.260742,41.975418,2.342857,0.001286
21.959980,167.199997,3332.252686,24.878288,2.800000,0.013451
22.138885,214.128571,7097.489258,43.870552,2.871428,0.178905
22.276793,148.885712,2992.149170,25.303337,3.114286,0.137907
22.333549,164.157150,2346.977783,16.573997,2.842857,0.056757
22.473316,204.800003,7119.182617,45.453888,2.200000,0.139767
22.762260,214.100006,7074.451660,45.300346,2.900000,0.288944
22.774443,209.728577,6826.002930,42.023880,2.271429,0.012182
22.939383,206.042862,6620.289062,41.593880,2.957143,0.164940
23.034504,209.785721,7110.688965,45.429123,2.214286,0.095121
23.158390,146.042862,2882.943604,24.463112,2.957143,0.123886
23.401564,213.471436,6548.161133,41.127213,2.528571,0.243174
23.620506,161.785721,3190.957520,25.671875,2.214286,0.218943
23.871750,208.442856,7004.114746,45.344185,2.557143,0.251244
24.440315,205.614288,6776.710449,42.622444,2.385714,0.568565
24.486076,204.971436,5803.742188,36.079994,3.028571,0.045761
25.014473,207.699997,6863.245117,44.442467,2.300000,0.528397
25.023281,205.985718,6601.989746,41.420547,4.014286,0.008808
25.097599,207.399994,6661.671875,42.141106,2.600000,0.074318
25.217045,107.071426,2134.995117,23.402138,2.928571,0.119446
25.372688,199.214279,7074.082031,46.463882,2.785714,0.155643
25.517012,202.471436,7126.216309,46.788330,2.528571,0.144323
25.894911,208.357147,6859.824707,42.586121,1.642857,0.377899
26.099260,202.600006,6706.484863,42.603401,3.400000,0.204350
26.426453,205.314285,7088.213867,45.972031,3.685714,0.327192
26.653664,206.814285,6816.908691,42.819771,2.185714,0.227211
27.043411,206.657150,6731.662598,42.242867,2.342857,0.389748
27.376205,209.628571,6779.831055,42.100113,2.371428,0.332794
27.655029,163.028564,3255.191162,25.776894,2.971429,0.278824
27.804819,207.285721,5785.770020,34.036362,2.714286,0.149790
28.233215,174.614288,3496.769531,25.610970,3.385714,0.428396
28.351980,204.399994,6695.647461,43.024475,2.600000,0.118765
28.434944,201.642853,6877.978027,45.691315,4.357143,0.082964
28.462471,205.271423,6648.756348,41.424171,2.728571,0.027527
28.775936,207.528564,6509.966797,41.277573,2.471429,0.313465
29.162663,208.342850,6993.046875,44.973343,2.657143,0.386726
29.402615,212.571426,7047.872559,45.224564,2.428571,0.239952
29.944477,202.428574,6582.104004,42.120850,2.571429,0.541862
30.055473,209.000000,6867.263184,44.306435,3.000000,0.110996
30.271467,209.228577,6793.814453,42.460449,2.771429,0.215994
30.516771,208.828568,7206.282715,45.690971,2.171429,0.245304
30.670341,207.214279,7075.768555,46.341660,2.785714,0.153570
30.752590,205.342850,6750.281250,43.106148,2.657143,0.082249
30.886063,202.614288,6364.295410,38.916107,2.385714,0.133472
31.153023,206.199997,6661.012695,43.001114,2.800000,0.266960
31.166958,206.585709,6499.748047,41.914154,3.414286,0.013935
31.232040,207.085709,7003.594238,45.423325,1.914286,0.065083
31.620134,205.971436,6975.740234,45.378685,3.028571,0.388094
31.801188,202.171432,6613.870117,42.069771,1.828571,0.181053
31.850296,181.142853,3686.897217,27.466660,2.857143,0.049109
31.961468,208.171432,6698.105957,42.564438,2.828571,0.111172
32.182587,208.271423,5903.643555,35.578415,2.728571,0.221119
32.236649,211.142853,6950.825684,43.813339,2.857143,0.054062
32.582439,209.185715,6576.024902,40.759338,2.814286,0.345791
32.647717,209.242859,6649.990723,41.327591,2.757143,0.065277
32.755592,208.199997,6704.588867,41.711807,3.800000,0.107876
33.412598,201.442856,6658.969238,42.875214,2.557143,0.657005
33.678822,158.414291,3226.383789,25.070587,2.585714,0.266224
33.876976,208.685715,6818.586914,42.765228,2.314286,0.198154
34.854324,133.542862,2688.572021,24.266663,2.457143,0.977348
34.889328,203.828568,6623.729492,42.326874,3.171429,0.035004
35.005886,140.485718,2864.865234,25.217575,2.514286,0.116558
35.020550,212.199997,7017.328125,44.695114,2.800000,0.014664
35.285393,204.128571,6732.151367,43.648331,2.871428,0.264843
35.882969,172.671432,3339.081299,24.896576,2.328571,0.597576
35.941010,214.942856,7273.134766,45.246315,3.057143,0.058041
35.969593,207.828568,6712.613281,42.858185,3.171429,0.028584
36.089783,112.471428,2377.681641,25.287537,2.528571,0.120190
36.115715,212.271423,6713.555176,41.253082,2.728571,0.025932
36.119213,212.000000,6611.212402,41.884216,2.000000,0.003498
36.315689,113.842857,2485.357666,25.070389,2.157143,0.196476
36.372158,205.042862,6659.582520,41.560226,2.957143,0.056469
36.543324,210.128571,6604.870605,42.531631,2.871428,0.171165
36.758419,170.314285,3402.665527,25.150223,2.685714,0.215096
37.240360,210.228577,7087.238281,44.765747,2.771429,0.481941
37.432564,211.142853,7139.750488,45.413330,3.857143,0.192204
37.440720,206.528564,5784.240723,35.218117,3.471429,0.008156
37.560471,208.928574,6728.303711,42.208328,3.071429,0.119751
37.972637,121.828568,1615.977661,15.415558,3.171429,0.412167
38.287727,209.042862,6881.098145,44.113518,2.957143,0.315090
38.446789,206.128571,7163.015625,45.899010,2.871428,0.159061
38.515476,127.771431,2509.428955,23.832962,3.228571,0.068687
38.574211,211.128571,7068.023438,45.289551,2.871428,0.058735
38.584084,205.914291,6987.354004,44.745560,3.085714,0.009872
38.879463,207.857147,7014.385742,44.911118,3.142857,0.295380
38.915627,204.271423,5890.280273,36.227829,2.728571,0.036163
39.032036,210.071426,7014.392090,44.496658,2.928571,0.116409
39.079750,208.371429,5623.548828,35.150154,2.628572,0.047714
39.115158,206.028564,7097.233887,46.167564,2.971429,0.035408
39.354794,127.057144,2552.439697,24.529160,2.942857,0.239635
39.543980,203.657150,6702.997070,42.426666,3.342857,0.189186
39.555698,212.757141,7078.416016,44.520050,3.242857,0.011719
39.607311,211.500000,7036.500488,44.730560,2.500000,0.051613
39.665405,208.685715,6650.682129,42.545769,3.314286,0.058094
39.705986,207.128571,6588.001953,42.227829,2.871428,0.040581
39.818939,209.742859,6700.959473,41.849777,3.257143,0.112953
39.962780,209.114288,7138.147461,45.081329,2.885714,0.143841
40.040714,205.399994,7141.973633,45.735649,2.600000,0.077934
40.058090,205.800003,6665.687988,42.163620,3.200000,0.017376
40.102638,203.371429,6682.706543,42.289337,3.628572,0.044548
40.457012,202.914291,7054.098633,45.744003,4.085714,0.354374
40.489819,203.785721,6714.522949,42.052780,3.214286,0.032806
40.522182,170.242859,3445.887939,26.156883,2.757143,0.032364
40.533085,206.271423,6756.916992,42.697227,2.728571,0.010902
40.594341,203.871429,6680.062988,42.268303,3.128572,0.061256
40.747665,99.599998,1432.657227,16.048889,2.400000,0.153324
40.895710,210.728577,6893.524414,44.346672,3.271429,0.148045
41.024658,200.471436,6693.713867,42.526665,3.528571,0.128948
41.090958,204.957138,7051.660645,45.773102,3.042857,0.066299
41.146214,203.371429,7140.312500,46.168930,2.628572,0.055256
41.414093,209.671432,7117.475098,45.202736,2.328571,0.267879
41.425472,139.857147,2844.668457,23.759995,3.142857,0.011379
41.483322,202.842850,7035.390625,45.627823,3.157143,0.057850
41.496418,126.314285,2667.043945,25.545837,2.685714,0.013096
41.655724,166.199997,3270.953613,24.581833,2.800000,0.159306
41.892563,205.899994,5925.979492,35.725357,2.100000,0.236839
41.920620,199.485718,6954.649902,46.051109,3.514286,0.028057
42.130226,212.671432,6771.643066,42.021362,3.328571,0.209606
42.351799,116.042854,2438.972412,24.398720,2.957143,0.221573
42.702984,208.142853,6776.848633,42.397781,2.857143,0.351185
42.810089,180.514282,3549.019775,25.180702,2.485714,0.107105
43.172607,206.128571,6607.541992,42.690758,3.871428,0.362518
43.376888,211.000000,7072.462891,45.334717,3.000000,0.204281
43.427593,123.285713,2462.142334,24.032974,2.714286,0.050705
43.899704,209.357147,6582.776855,41.130989,2.642857,0.472111
43.915401,210.542862,6690.930664,41.072121,2.457143,0.015697
44.046658,213.771423,6507.534180,41.577339,4.228571,0.131256
44.083012,208.199997,7104.230469,44.103622,2.800000,0.036354
44.187801,208.671432,6778.142578,41.956108,2.328571,0.104790
44.284779,118.285713,2441.063721,24.329865,3.714286,0.096977
44.413822,208.342850,5853.472168,35.328987,2.657143,0.129044
44.446007,94.942856,1736.308960,21.653336,3.057143,0.032185
44.461510,165.199997,3265.900391,24.729164,2.800000,0.015503
44.946190,210.771423,6912.885254,44.217339,3.228571,0.484680
45.036983,208.285721,7139.011719,45.495430,2.714286,0.090794
45.858856,91.957146,1434.132690,18.046356,3.042857,0.821873
45.861446,205.699997,6959.769531,46.053894,3.300000,0.002590
45.970840,150.957138,2098.149170,16.200500,3.042857,0.109394
46.024185,102.114288,1980.617676,22.248886,2.885714,0.053345
46.132343,206.771423,6730.723633,42.792885,3.228571,0.108158
46.366219,208.014282,7062.553711,45.283768,2.985714,0.233875
46.400074,211.785721,6660.885254,41.041664,3.214286,0.033855
47.202065,212.699997,6559.496094,41.257919,3.300000,0.801991
47.233719,202.671432,6569.079102,42.390892,3.328571,0.031654
47.422733,207.214279,6558.366699,41.619446,2.785714,0.189014
47.426811,209.899994,6702.067871,41.543884,3.100000,0.004078
47.668152,134.757141,2751.322754,25.856422,3.242857,0.241341
47.773708,207.399994,6711.508789,41.939095,3.600000,0.105556
47.945511,156.242859,3083.914551,25.945229,2.757143,0.171803
48.011833,206.542862,6695.423340,42.745064,2.457143,0.066322
48.124466,204.928574,6643.507812,42.214439,3.071429,0.112633
48.488602,208.757141,5792.856445,34.598007,3.242857,0.364136
48.591515,119.857140,2535.369141,25.036903,3.142857,0.102913
48.637962,205.428574,6662.127930,42.835289,2.571429,0.046448
48.744785,113.185715,2376.957031,24.949875,3.814286,0.106823
48.747787,177.042862,3491.882812,25.975807,2.957143,0.003002
49.163418,204.357147,7007.374512,45.563889,2.642857,0.415630
49.214783,165.871429,3322.692139,24.714302,3.128572,0.051365
49.369221,92.085716,1452.589478,18.123222,2.914286,0.154438
49.622742,223.199997,6303.193359,35.980003,2.800000,0.253521
49.852219,204.785721,7089.558594,45.382637,3.214286,0.229477
50.537006,208.614288,6748.000488,41.727226,3.385714,0.684788
50.582436,213.199997,6593.646973,41.518822,2.800000,0.045429
51.159653,207.714279,7110.027344,44.862221,2.285714,0.577217
51.217987,206.500000,6724.515137,41.930000,2.500000,0.058334
51.642132,205.914291,6724.748535,41.775421,3.085714,0.424145
51.710327,209.057144,6601.110352,41.465759,2.942857,0.068195
51.723007,146.628571,2935.746094,25.161430,3.371428,0.012680
51.767433,204.271423,6485.917969,42.109306,2.728571,0.044426
51.847294,117.285713,2438.167236,24.595711,2.714286,0.079861
52.114597,200.742859,6601.302734,42.570816,3.257143,0.267303
52.121437,202.800003,7063.002930,45.073524,2.200000,0.006840
52.307220,118.385712,2569.271729,24.585838,2.614286,0.185783
52.759033,112.800003,2418.269043,25.157608,2.200000,0.451813
52.934917,202.714279,6608.169434,41.613525,3.285714,0.175884
53.047661,206.942856,6422.286621,42.569855,3.057143,0.112743
53.296795,205.528564,6688.615723,42.445778,2.471429,0.249134
53.519878,112.699997,2447.481934,25.333572,3.300000,0.223083
53.554356,139.214279,2825.255859,24.843742,2.785714,0.034477
53.710133,118.657143,2424.341064,24.485710,3.342857,0.155777
53.821445,206.871429,6521.052246,40.801666,3.128572,0.111313
53.941158,126.671432,2668.196777,24.442215,3.328571,0.119713
54.277542,168.757141,3313.449219,25.303421,3.242857,0.336384
54.301662,207.600006,6430.381836,41.126282,3.400000,0.024120
54.372341,207.257141,5731.758789,34.728561,2.742857,0.070679
54.505550,200.885712,6611.349609,41.929771,3.114286,0.133209
54.564152,133.128571,2775.699219,25.130836,2.871428,0.058601
55.051888,153.628571,3123.207031,24.936836,2.371428,0.487736
55.194157,154.442856,3081.368408,25.583122,2.557143,0.142269
55.391750,210.157150,6926.941895,44.518341,3.842857,0.197594
55.424805,206.385712,6818.725586,42.633881,2.614286,0.033054
55.537979,201.342850,6485.682129,41.370697,2.657143,0.113174
55.625572,207.828568,6592.391602,42.160004,3.171429,0.087593
55.720936,209.457138,6739.519043,41.878685,2.542857,0.095364
55.777431,205.928574,7027.904297,45.277084,3.071429,0.056496
56.325535,210.442856,7078.404297,45.270447,3.557143,0.548103
56.342381,176.942856,3388.861816,25.308052,3.057143,0.016846
56.444565,203.385712,7146.405762,46.561661,2.614286,0.102184
56.684914,117.271431,2507.351074,24.736145,3.728571,0.240349
56.956593,131.157150,2675.957520,24.793755,2.842857,0.271679
57.515923,176.028564,3548.853516,26.392860,1.971429,0.559330
57.603203,200.785721,6581.826172,41.980553,3.214286,0.087280
57.624256,207.442856,6638.178711,41.020576,3.557143,0.021053
57.901352,125.242859,2533.136719,24.913460,2.757143,0.277096
57.952312,209.328568,6663.166504,41.515778,2.671429,0.050961
57.960350,200.671432,5451.173340,34.467224,3.328571,0.008038
57.997768,123.814285,2658.130859,25.221832,3.185714,0.037418
58.001068,209.242859,7014.471680,44.927582,2.757143,0.003300
58.007694,207.071426,6615.645996,41.521469,3.928571,0.006626
58.056717,136.828568,2828.881104,24.974045,3.171429,0.049023
58.166718,201.085709,6645.254883,42.571114,2.914286,0.110001
58.261322,215.185715,6517.376953,39.754059,2.814286,0.094604
58.279015,185.557144,3593.520752,26.589287,3.442857,0.017693
58.357689,134.285721,2638.049316,24.190483,3.714286,0.078674
58.418163,105.014282,1521.965820,16.389748,2.985714,0.060474
58.701572,165.385712,3288.354004,25.196182,2.614286,0.283409
58.721569,208.257141,6737.058105,43.876945,3.742857,0.019997
58.942825,206.928574,6735.562012,42.203415,3.071429,0.221256
59.089321,119.699997,1977.422729,19.427757,3.300000,0.146496
59.384335,209.685715,6607.389160,41.741112,3.314286,0.295013
59.393948,208.628571,7049.796387,45.849937,3.371428,0.009613
59.458187,210.685715,7152.118164,45.246674,2.314286,0.064240
59.972637,206.942856,6517.997070,42.122673,3.057143,0.514450
60.209698,210.414291,6680.796387,42.513329,3.585714,0.237061
60.219120,210.600006,6681.654297,41.319649,2.400000,0.009422
60.252213,211.928574,6474.908691,40.548538,3.071429,0.033092
60.320461,201.757141,7050.877441,44.954041,3.242857,0.068249
60.403202,204.828568,7012.745117,45.772118,3.171429,0.082741
60.406097,206.071426,6702.858887,41.878471,2.928571,0.002895
60.425014,205.657150,6665.680664,42.215553,3.342857,0.018917
60.500202,168.957138,3336.138184,24.781334,3.042857,0.075188
60.530689,206.514282,6740.552734,43.264709,3.485714,0.030487
61.053604,127.042854,2685.731445,25.329414,2.957143,0.522915
61.660290,205.600006,7170.473145,46.061470,2.400000,0.606686
61.804588,218.085709,7136.992676,43.785362,2.914286,0.144299
62.077011,113.857140,2392.993408,24.979164,3.142857,0.272423
62.139812,161.899994,3149.273193,25.321579,3.100000,0.062801
62.329071,205.085709,7080.537109,45.736259,2.914286,0.189259
62.334938,206.528564,6677.668457,41.711006,2.471429,0.005867
62.534100,205.857147,6681.673340,42.227646,3.142857,0.199162
62.587074,207.842850,6667.280273,41.542885,3.157143,0.052975
62.924412,208.471436,6788.082031,42.841820,2.528571,0.337337
63.102322,205.971436,5807.381836,35.474434,3.028571,0.177910
63.259769,200.985718,5714.585938,35.480171,3.014286,0.157448
63.309769,202.242859,6463.722656,41.650551,3.757143,0.049999
63.554947,205.914291,7006.091797,45.189995,2.085714,0.245178
63.627979,205.399994,5775.490723,34.454666,2.600000,0.073032
63.880283,145.714279,2863.453125,23.550003,3.285714,0.252304
63.908672,210.742859,5764.109375,34.975548,3.257143,0.028389
64.221794,126.042854,2501.400391,23.731873,2.957143,0.313122
64.312698,209.828568,6745.953125,41.770226,3.171429,0.090904
64.334885,206.899994,7106.884277,44.969299,2.100000,0.022186
64.468697,208.314285,5749.881836,35.470001,3.685714,0.133812
64.525169,207.628571,6726.757324,42.778885,3.371428,0.056473
64.546349,205.914291,6931.972168,44.801109,3.085714,0.021179
64.597298,208.228577,6766.612793,41.954750,2.771429,0.050949
65.386627,209.842850,7146.096191,45.105484,3.157143,0.789330
65.425842,206.328568,6678.393066,41.883270,2.671429,0.039215
65.551521,209.399994,7170.049316,45.399223,2.600000,0.125679
65.898239,204.814285,5805.490234,35.652885,3.185714,0.346718
66.222404,215.485718,7057.478516,44.734032,2.514286,0.324165
66.424904,204.085709,5779.729004,35.133774,2.914286,0.202499
66.454567,222.614288,6495.909180,38.982910,3.385714,0.029663
66.583122,207.828568,6585.927246,41.580002,3.171429,0.128555
66.798401,208.085709,6774.863281,42.110008,2.914286,0.215279
66.824387,170.899994,3428.927246,25.562416,3.100000,0.025986
66.915413,204.257141,6713.229492,42.570625,1.742857,0.091026
67.185760,198.828568,5901.424316,36.294037,2.171429,0.270348
67.400505,155.128571,3100.662842,24.704895,2.871428,0.214745
67.748634,200.614288,6995.072754,45.483459,2.385714,0.348129
68.058563,207.271423,6841.455566,42.492424,1.728571,0.309929
68.077957,209.785721,6590.615234,41.197220,2.214286,0.019394
68.151718,208.557144,6748.965332,42.331772,2.442857,0.073761
68.156967,203.000000,7132.713867,45.627785,3.000000,0.005249
68.210114,205.885712,7119.244141,45.907547,2.114286,0.053146
68.265816,208.399994,6714.599609,42.017998,2.600000,0.055702
68.329041,170.885712,3366.721436,24.732452,2.114286,0.063225
68.340324,111.828568,2352.654785,25.286232,3.171429,0.011284
68.355812,176.485718,3542.232422,26.041946,2.514286,0.015488
68.482864,204.142853,6675.149902,42.620834,2.857143,0.127052
68.485191,208.500000,6739.810547,41.492218,2.500000,0.002327
68.944237,209.257141,6719.793457,42.302216,2.742857,0.459045
68.952515,212.357147,6650.772949,41.067627,2.642857,0.008278
69.105858,201.785721,5872.458008,35.894440,2.214286,0.153343
69.282196,121.928574,2568.609863,25.337509,2.071429,0.176338
69.410423,200.357147,5839.774902,35.994446,2.642857,0.128227
69.517883,205.857147,6733.556641,42.445297,3.142857,0.107460
69.526634,202.957138,7003.482910,45.851097,3.042857,0.008751
69.869659,163.714279,3132.117188,24.620949,3.285714,0.343025
69.964081,171.785721,3383.802246,25.113091,2.214286,0.094421
70.037407,213.228577,7250.314941,45.978249,1.771429,0.073326
70.066841,124.371429,2631.074707,25.418335,2.628572,0.029434
70.095688,208.528564,7096.529785,45.628662,3.471429,0.028847
70.329002,201.428574,6943.322266,45.666664,2.571429,0.233315
70.507729,206.485718,7173.466797,45.884003,2.514286,0.178726
70.537590,117.128571,2441.436279,24.872978,2.871428,0.029861
70.626732,202.057144,5934.743652,36.114006,1.942857,0.089142
70.946480,207.485718,6724.346680,42.873337,2.514286,0.319748
71.136330,178.542862,3442.637695,25.135277,3.457143,0.189850
71.278458,204.399994,6529.603027,41.215187,3.600000,0.142128
71.540955,202.542862,6776.510254,42.898071,2.457143,0.262497
72.003189,104.928574,2212.495605,24.384018,3.071429,0.462234
72.656136,209.571426,7075.708496,44.968628,3.428571,0.652946
73.191818,202.271423,7074.948730,45.376114,2.728571,0.535683
73.631187,122.357140,2744.678711,26.242256,1.642857,0.439369
73.728127,202.800003,7123.393066,46.493340,2.200000,0.096939
73.783379,209.042862,6677.289062,41.683525,2.957143,0.055252
74.403275,208.357147,7088.450684,46.030548,2.642857,0.619896
74.479324,104.257141,2163.159180,23.592728,2.742857,0.076050
74.610733,201.771423,6728.542480,43.149879,3.228571,0.131409
74.658401,205.257141,5875.845703,36.060944,3.742857,0.047668
74.803314,205.842850,7009.813477,45.058441,3.157143,0.144913
74.935966,211.528564,6607.700195,42.040413,2.471429,0.132652
75.062950,210.257141,5451.640137,31.711861,2.742857,0.126984
75.246254,211.457138,6787.533203,42.024109,2.542857,0.183304
75.379478,209.314285,6660.882324,41.197777,2.685714,0.133224
75.395950,204.057144,6824.980469,42.139999,1.942857,0.016472
75.612694,223.371429,5520.814453,31.184334,2.628572,0.216743
75.665977,214.114288,6644.193848,40.648010,2.885714,0.053284
